gene,pvalue_hom,cell_type,condition
Khnyn,0.158525515687191,Fibroblast,F1_Young
Khsrp,0.064251109972039,Fibroblast,F1_Young
Kics2,0.34577858615116,Fibroblast,F1_Young
Kidins220,0.0518632237556934,Fibroblast,F1_Young
Kif13a,0.36413000564488,Fibroblast,F1_Young
Kif13b,0.901500552115507,Fibroblast,F1_Young
Kif16b,0.924859521184606,Fibroblast,F1_Young
Kif18a,1,Fibroblast,F1_Young
Kif1b,0.859463609328896,Fibroblast,F1_Young
Kif1c,0.233355699220247,Fibroblast,F1_Young
Kif21a,7.86236417219332e-06,Fibroblast,F1_Young
Kif26a,0.0895550744136426,Fibroblast,F1_Young
Kif26b,0.799266497301766,Fibroblast,F1_Young
Kif2a,0.000603042333410333,Fibroblast,F1_Young
Kif3a,0.000173568700148096,Fibroblast,F1_Young
Kif3b,0.517634122916467,Fibroblast,F1_Young
Kif3c,0.841480581121794,Fibroblast,F1_Young
Kif5a,0.27523351986382,Fibroblast,F1_Young
Kif5b,0.618682048235471,Fibroblast,F1_Young
Kif5c,0.275233524074831,Fibroblast,F1_Young
Kifap3,0.0491297443967968,Fibroblast,F1_Young
Kifbp,0.360775562429334,Fibroblast,F1_Young
Kifc5b,0.563702861650773,Fibroblast,F1_Young
Kirrel1,0.175049359766368,Fibroblast,F1_Young
Kirrel3,0.0325094446457196,Fibroblast,F1_Young
Kitl,0.0229822381982632,Fibroblast,F1_Young
Kiz,0.568480953726411,Fibroblast,F1_Young
Klc1,0.741181505873604,Fibroblast,F1_Young
Klf10,0.0131491167604397,Fibroblast,F1_Young
Klf12,0.549634594192293,Fibroblast,F1_Young
Klf13,0.390689795097089,Fibroblast,F1_Young
Klf15,0.768082561900943,Fibroblast,F1_Young
Klf3,0.300647775514438,Fibroblast,F1_Young
Klf4,0.640982781041877,Fibroblast,F1_Young
Klf6,0.426862083324438,Fibroblast,F1_Young
Klf7,0.60606900472123,Fibroblast,F1_Young
Klf9,0.286075418293552,Fibroblast,F1_Young
Klhdc1,0.738882680363527,Fibroblast,F1_Young
Klhdc10,0.642921613325965,Fibroblast,F1_Young
Klhdc3,0.512690760261924,Fibroblast,F1_Young
Klhdc4,0.5774686624273,Fibroblast,F1_Young
Klhdc8b,0.0215963658511247,Fibroblast,F1_Young
Klhl12,0.807773081894716,Fibroblast,F1_Young
Klhl18,0.852683684334644,Fibroblast,F1_Young
Klhl2,0.0956089654272202,Fibroblast,F1_Young
Klhl20,0.00156540214400375,Fibroblast,F1_Young
Klhl21,0.251349107611467,Fibroblast,F1_Young
Klhl22,0.873234678015568,Fibroblast,F1_Young
Klhl24,0.131668016022814,Fibroblast,F1_Young
Klhl26,0.0416083115697227,Fibroblast,F1_Young
Klhl28,0.880120394591463,Fibroblast,F1_Young
Klhl29,0.00108614606365164,Fibroblast,F1_Young
Klhl33,0.559425147263382,Fibroblast,F1_Young
Klhl41,0.0707011448659832,Fibroblast,F1_Young
Klhl42,0.548506239245312,Fibroblast,F1_Young
Klhl5,0.0138789646352572,Fibroblast,F1_Young
Klhl6,2.99306222230341e-05,Fibroblast,F1_Young
Klhl7,0.784779745093651,Fibroblast,F1_Young
Klhl8,0.606325721615038,Fibroblast,F1_Young
Klhl9,0.179712493859926,Fibroblast,F1_Young
Kmo,0.0325094446457196,Fibroblast,F1_Young
Kmt2a,0.9201451042731,Fibroblast,F1_Young
Kmt2b,0.073638270120303,Fibroblast,F1_Young
Kmt2c,0.0370842792296313,Fibroblast,F1_Young
Kmt2d,1,Fibroblast,F1_Young
Kmt2e,0.141989664389049,Fibroblast,F1_Young
Kmt5a,0.612089880089257,Fibroblast,F1_Young
Kmt5b,0.236723570637854,Fibroblast,F1_Young
Kmt5c,0.694886602372473,Fibroblast,F1_Young
Knop1,0.571607644953331,Fibroblast,F1_Young
Kpna1,0.919670984593595,Fibroblast,F1_Young
Kpna2,0.131668016022814,Fibroblast,F1_Young
Kpna3,0.338075515331122,Fibroblast,F1_Young
Kpna4,0.0232143671501779,Fibroblast,F1_Young
Kpna6,0.394206950467931,Fibroblast,F1_Young
Kpnb1,0.0423419445847022,Fibroblast,F1_Young
Kras,0.0251447611733574,Fibroblast,F1_Young
Krba1,0.200825122695142,Fibroblast,F1_Young
Krcc1,0.671620705482364,Fibroblast,F1_Young
Kremen1,0.0201418074712844,Fibroblast,F1_Young
Kri1,0.137367153548426,Fibroblast,F1_Young
Krit1,0.0154013246822984,Fibroblast,F1_Young
Krr1,0.386476230771233,Fibroblast,F1_Young
Krtcap2,0.0348084788118671,Fibroblast,F1_Young
Ksr1,0.951636757702671,Fibroblast,F1_Young
Ktn1,0.557176502932837,Fibroblast,F1_Young
Kxd1,0.512690760261924,Fibroblast,F1_Young
Kyat1,0.0832645166635503,Fibroblast,F1_Young
Kyat3,0.768082561900943,Fibroblast,F1_Young
L2hgdh,0.841480581121794,Fibroblast,F1_Young
L3hypdh,0.617075077451974,Fibroblast,F1_Young
L3mbtl2,0.669815357599417,Fibroblast,F1_Young
L3mbtl3,0.0313310281951485,Fibroblast,F1_Young
LTO1,0.0718606361554069,Fibroblast,F1_Young
Lacc1,0.827259346562711,Fibroblast,F1_Young
Lactb,0.796253414737639,Fibroblast,F1_Young
Lactb2,0.207876957376518,Fibroblast,F1_Young
Lama2,2.40457480740906e-41,Fibroblast,F1_Young
Lama3,0.738882680363527,Fibroblast,F1_Young
Lamb1,1.02738695163163e-10,Fibroblast,F1_Young
Lamb2,0.239316540249132,Fibroblast,F1_Young
Lamb3,0.376991993944112,Fibroblast,F1_Young
Lamc1,3.62633182938492e-15,Fibroblast,F1_Young
Lamc2,0.0274916711065049,Fibroblast,F1_Young
Lamp1,0.604234284794995,Fibroblast,F1_Young
Lamtor3,0.394972589355099,Fibroblast,F1_Young
Lamtor5,0.227016145978131,Fibroblast,F1_Young
Lancl1,0.507800648275273,Fibroblast,F1_Young
Lancl2,0.847389659686714,Fibroblast,F1_Young
Lap3,0.200825122695142,Fibroblast,F1_Young
Laptm4a,0.0858127795589326,Fibroblast,F1_Young
Laptm4b,0.613483052597027,Fibroblast,F1_Young
Larp1,0.647314793641982,Fibroblast,F1_Young
Larp1b,0.215865642005829,Fibroblast,F1_Young
Larp4,0.063751985613202,Fibroblast,F1_Young
Larp4b,0.871171008125384,Fibroblast,F1_Young
Larp6,0.134372737703055,Fibroblast,F1_Young
Larp7,0.430856782499728,Fibroblast,F1_Young
Lars1,0.0554907788956587,Fibroblast,F1_Young
Lars2,0.469348940990401,Fibroblast,F1_Young
Lasp1,0.343673765767435,Fibroblast,F1_Young
Lats1,0.13550685178131,Fibroblast,F1_Young
Lats2,0.489722700158998,Fibroblast,F1_Young
Layn,0.326253753539542,Fibroblast,F1_Young
Lbh,0.220671361919837,Fibroblast,F1_Young
Lbp,0.941072349139837,Fibroblast,F1_Young
Lbr,0.317250278482443,Fibroblast,F1_Young
Lca5,0.0469447269784819,Fibroblast,F1_Young
Lca5l,0.365712296281513,Fibroblast,F1_Young
Lclat1,0.921509126549602,Fibroblast,F1_Young
Lcmt1,0.113846296390873,Fibroblast,F1_Young
Lcor,0.796253414737639,Fibroblast,F1_Young
Lcorl,0.126654274062282,Fibroblast,F1_Young
Lcp1,0.875223429820056,Fibroblast,F1_Young
Ldaf1,0.0151584388774395,Fibroblast,F1_Young
Ldah,0.0109434194784873,Fibroblast,F1_Young
Ldb1,0.210905388756716,Fibroblast,F1_Young
Ldb2,1.24625459854463e-07,Fibroblast,F1_Young
Ldb3,0.0660196750212928,Fibroblast,F1_Young
Ldha,0.0873752803407677,Fibroblast,F1_Young
Ldhb,0.297146530348467,Fibroblast,F1_Young
Ldlr,0.0188687129541351,Fibroblast,F1_Young
Ldlrad2,0.763024600552995,Fibroblast,F1_Young
Ldlrad3,0.693904469420166,Fibroblast,F1_Young
Ldlrad4,0.564592378531799,Fibroblast,F1_Young
Ldlrap1,0.275233524074831,Fibroblast,F1_Young
Lekr1,0.0832645166635503,Fibroblast,F1_Young
Lemd2,1,Fibroblast,F1_Young
Lemd3,0.893125955089853,Fibroblast,F1_Young
Leng1,0.796253414737639,Fibroblast,F1_Young
Leng8,0.336514729108111,Fibroblast,F1_Young
Leng9,0.548506239245312,Fibroblast,F1_Young
Lepr,3.15114350727041e-10,Fibroblast,F1_Young
Leprot,0.0754035607676757,Fibroblast,F1_Young
Leprotl1,0.587077898541532,Fibroblast,F1_Young
Letm1,0.434879658495783,Fibroblast,F1_Young
Letm2,0.166025951448351,Fibroblast,F1_Young
Letmd1,0.630954041184171,Fibroblast,F1_Young
Lgals1,0.654720846018577,Fibroblast,F1_Young
Lgals3bp,0.196705602458943,Fibroblast,F1_Young
Lgals8,0.552493336001605,Fibroblast,F1_Young
Lgals9,0.0781690858242837,Fibroblast,F1_Young
Lgalsl,0.466854270822725,Fibroblast,F1_Young
Lgi4,0.00815097159350269,Fibroblast,F1_Young
Lgmn,0.00599234877530829,Fibroblast,F1_Young
Lgr4,0.114401287025473,Fibroblast,F1_Young
Lhfpl2,0.00232010257814468,Fibroblast,F1_Young
Lhfpl6,0.199911976877648,Fibroblast,F1_Young
Lhpp,0.592980098017427,Fibroblast,F1_Young
Lias,0.151493992404216,Fibroblast,F1_Young
Lifr,0.345800441253318,Fibroblast,F1_Young
Lig3,0.0123545846314183,Fibroblast,F1_Young
Lima1,0.000199576329533285,Fibroblast,F1_Young
Limch1,0.94966280126799,Fibroblast,F1_Young
Limd1,9.3905048456224e-06,Fibroblast,F1_Young
Limk1,0.0250788521217903,Fibroblast,F1_Young
Limk2,0.527089256865538,Fibroblast,F1_Young
Lims1,0.329604908113885,Fibroblast,F1_Young
Lims2,0.203301036666051,Fibroblast,F1_Young
Lin52,0.911212775951922,Fibroblast,F1_Young
Lin54,0.632585121696041,Fibroblast,F1_Young
Lin7c,0.0863478209836628,Fibroblast,F1_Young
Lin9,0.5774686624273,Fibroblast,F1_Young
Lingo1,0.00269979606326019,Fibroblast,F1_Young
Lins1,0.149541353012053,Fibroblast,F1_Young
Lipa,0.663621587517964,Fibroblast,F1_Young
Lipe,0.266972933910082,Fibroblast,F1_Young
Litaf,0.732936086616134,Fibroblast,F1_Young
Lix1l,0.852683684334643,Fibroblast,F1_Young
Llgl1,0.847389659686714,Fibroblast,F1_Young
Llph,0.00426672482217613,Fibroblast,F1_Young
Lman1,0.580840366737516,Fibroblast,F1_Young
Lman2,0.355833117962063,Fibroblast,F1_Young
Lman2l,0.0781690858242837,Fibroblast,F1_Young
Lmbr1,0.000711365949304658,Fibroblast,F1_Young
Lmbr1l,0.0243409194417896,Fibroblast,F1_Young
Lmbrd1,0.0956746898055635,Fibroblast,F1_Young
Lmbrd2,0.815540309470756,Fibroblast,F1_Young
Lmcd1,0.590013887163346,Fibroblast,F1_Young
Lmf1,0.262331674682793,Fibroblast,F1_Young
Lmln,0.369171416332692,Fibroblast,F1_Young
Lmna,0.445765907914842,Fibroblast,F1_Young
Lmnb1,0.852683684334643,Fibroblast,F1_Young
Lmo2,0.0328573461965926,Fibroblast,F1_Young
Lmo4,0.0455002638963584,Fibroblast,F1_Young
Lmo7,0.398160460490707,Fibroblast,F1_Young
Lmod2,0.731600588959901,Fibroblast,F1_Young
Lmtk2,0.0118699901439848,Fibroblast,F1_Young
Lncpint,0.000125225204391891,Fibroblast,F1_Young
Lncppara,0.497010777411246,Fibroblast,F1_Young
Lnpep,0.266926515275449,Fibroblast,F1_Young
Lnpk,0.323279579543632,Fibroblast,F1_Young
Lnx1,0.910507087932465,Fibroblast,F1_Young
Lnx2,0.254707493279885,Fibroblast,F1_Young
Lonp1,0.80836515591451,Fibroblast,F1_Young
Lonp2,0.000125472679736849,Fibroblast,F1_Young
Lonrf1,0.317310507862911,Fibroblast,F1_Young
Lonrf2,0.10105025592541,Fibroblast,F1_Young
Lox,0.592980098017427,Fibroblast,F1_Young
Loxl1,0.520053144568894,Fibroblast,F1_Young
Loxl2,7.74421528441242e-06,Fibroblast,F1_Young
Loxl3,0.772829992684448,Fibroblast,F1_Young
Loxl4,0.205903210732065,Fibroblast,F1_Young
Lpar1,0.019925497070117,Fibroblast,F1_Young
Lpar6,0.277408867981722,Fibroblast,F1_Young
Lpcat1,0.881497452023809,Fibroblast,F1_Young
Lpcat2,0.796253414737639,Fibroblast,F1_Young
Lpcat3,0.0678891548618291,Fibroblast,F1_Young
Lpgat1,0.0304097450282935,Fibroblast,F1_Young
Lpin1,0.296717526322057,Fibroblast,F1_Young
Lpin2,0.974801358438089,Fibroblast,F1_Young
Lpin3,0.057487117290397,Fibroblast,F1_Young
Lpl,4.44571089758067e-07,Fibroblast,F1_Young
Lpp,0.0165828676680255,Fibroblast,F1_Young
Lppos,0.0348084788118671,Fibroblast,F1_Young
Lrba,0.0503260831996085,Fibroblast,F1_Young
Lrch1,0.574299168139456,Fibroblast,F1_Young
Lrch3,0.301744044296836,Fibroblast,F1_Young
Lrch4,0.144127034816011,Fibroblast,F1_Young
Lrif1,1,Fibroblast,F1_Young
Lrig1,0.0861194676464679,Fibroblast,F1_Young
Lrig2,0.704336413488458,Fibroblast,F1_Young
Lrig3,0.10105025592541,Fibroblast,F1_Young
Lrp1,0.0555675017015563,Fibroblast,F1_Young
Lrp12,0.178992404415365,Fibroblast,F1_Young
Lrp3,0.108809430040546,Fibroblast,F1_Young
Lrp4,0.202467749013804,Fibroblast,F1_Young
Lrp5,0.911528237909377,Fibroblast,F1_Young
Lrp6,0.312171107971439,Fibroblast,F1_Young
Lrpap1,0.179712493859926,Fibroblast,F1_Young
Lrpprc,0.3886019639484,Fibroblast,F1_Young
Lrrc1,0.989743894267204,Fibroblast,F1_Young
Lrrc10,0.365712296281513,Fibroblast,F1_Young
Lrrc14,0.24821307898992,Fibroblast,F1_Young
Lrrc2,0.62187343575325,Fibroblast,F1_Young
Lrrc20,0.466854270822725,Fibroblast,F1_Young
Lrrc28,0.0616155632816832,Fibroblast,F1_Young
Lrrc32,0.138010737568655,Fibroblast,F1_Young
Lrrc36,0.834827329185239,Fibroblast,F1_Young
Lrrc39,0.432767580667785,Fibroblast,F1_Young
Lrrc3b,0.0116168906935463,Fibroblast,F1_Young
Lrrc4,0.266061521494978,Fibroblast,F1_Young
Lrrc40,0.330390048848792,Fibroblast,F1_Young
Lrrc41,0.900134722201417,Fibroblast,F1_Young
Lrrc42,0.466854270822725,Fibroblast,F1_Young
Lrrc45,0.157299207050281,Fibroblast,F1_Young
Lrrc47,0.133614402537716,Fibroblast,F1_Young
Lrrc49,0.0392163127042946,Fibroblast,F1_Young
Lrrc51,1,Fibroblast,F1_Young
Lrrc57,0.177931723817172,Fibroblast,F1_Young
Lrrc59,0.0547880602149445,Fibroblast,F1_Young
Lrrc61,0.781511294998713,Fibroblast,F1_Young
Lrrc69,0.131668016022814,Fibroblast,F1_Young
Lrrc71,0.80836515591451,Fibroblast,F1_Young
Lrrc75a,0.731600588959901,Fibroblast,F1_Young
Lrrc8a,0.2943477840887,Fibroblast,F1_Young
Lrrc8b,0.875896057922941,Fibroblast,F1_Young
Lrrc8c,0.611025381853666,Fibroblast,F1_Young
Lrrc8d,0.0932144937976365,Fibroblast,F1_Young
Lrrcc1,0.72305812692811,Fibroblast,F1_Young
Lrrfip1,0.44098375190232,Fibroblast,F1_Young
Lrrfip2,0.101847182158759,Fibroblast,F1_Young
Lrrk1,0.000168417284288923,Fibroblast,F1_Young
Lrrk2,0.0111304050805348,Fibroblast,F1_Young
Lrrn2,0.000339882860305513,Fibroblast,F1_Young
Lrrn4cl,0.438578027689093,Fibroblast,F1_Young
Lrsam1,0.371093369522698,Fibroblast,F1_Young
Lrwd1,0.781511294998713,Fibroblast,F1_Young
Lsamp,8.31906461739878e-34,Fibroblast,F1_Young
Lsg1,0.228637887355239,Fibroblast,F1_Young
Lsm1,0.590013887163346,Fibroblast,F1_Young
Lsm11,0.637351888233937,Fibroblast,F1_Young
Lsm12,1,Fibroblast,F1_Young
Lsm14a,0.118551641934171,Fibroblast,F1_Young
Lsm14b,0.617075077451974,Fibroblast,F1_Young
Lsm3,1,Fibroblast,F1_Young
Lsm4,0.371093369522698,Fibroblast,F1_Young
Lsm5,0.405380558014064,Fibroblast,F1_Young
Lsm6,0.590013887163346,Fibroblast,F1_Young
Lsm7,0.00269979606326019,Fibroblast,F1_Young
Lsm8,0.479500122186953,Fibroblast,F1_Young
Lsp1,0.0383031113298909,Fibroblast,F1_Young
Lsr,0.781511294998713,Fibroblast,F1_Young
Lta4h,0.458601224469969,Fibroblast,F1_Young
Ltbp1,0.00871833493062882,Fibroblast,F1_Young
Ltbp3,0.157299207050281,Fibroblast,F1_Young
Ltbp4,0.000532982403850279,Fibroblast,F1_Young
Ltbr,0.705456986111273,Fibroblast,F1_Young
Ltn1,0.558333735908971,Fibroblast,F1_Young
Ltv1,0.317310507862911,Fibroblast,F1_Young
Luc7l,0.449691797968906,Fibroblast,F1_Young
Luc7l2,0.8946897787505,Fibroblast,F1_Young
Luc7l3,0.153249803905094,Fibroblast,F1_Young
Lum,0.0869306056280415,Fibroblast,F1_Young
Lurap1,0.000967428373282667,Fibroblast,F1_Young
Lurap1l,0.0498602037569069,Fibroblast,F1_Young
Luzp1,0.714353882692453,Fibroblast,F1_Young
Lvrn,0.368905877188829,Fibroblast,F1_Young
Ly6a,0.765313061972143,Fibroblast,F1_Young
Ly6c1,0.595819961379548,Fibroblast,F1_Young
Ly6e,0.0123801817352566,Fibroblast,F1_Young
Ly96,0.637351888233937,Fibroblast,F1_Young
Lyar,0.637351888233937,Fibroblast,F1_Young
Lyn,0.29289354301476,Fibroblast,F1_Young
Lynx1,0.531614576881612,Fibroblast,F1_Young
Lypla1,0.10497538410134,Fibroblast,F1_Young
Lyplal1,9.04733190706792e-06,Fibroblast,F1_Young
Lyrm1,0.354539479773501,Fibroblast,F1_Young
Lyrm2,0.297146530348467,Fibroblast,F1_Young
Lyrm4,2.85549417959219e-09,Fibroblast,F1_Young
Lyset,0.297146530348467,Fibroblast,F1_Young
Lysmd2,0.317310507862911,Fibroblast,F1_Young
Lysmd3,0.504451493556631,Fibroblast,F1_Young
Lysmd4,0.0832645166635503,Fibroblast,F1_Young
Lyve1,0.466854238778526,Fibroblast,F1_Young
Lyz1,0.000182810632981835,Fibroblast,F1_Young
Lyz2,0.00159501763642861,Fibroblast,F1_Young
Lzic,0.157299207050281,Fibroblast,F1_Young
Lztfl1,0.262631153632657,Fibroblast,F1_Young
Lztr1,0.90553033542862,Fibroblast,F1_Young
Lzts2,0.483839856184486,Fibroblast,F1_Young
M6pr,0.516412268396038,Fibroblast,F1_Young
Macf1,0.815774150783472,Fibroblast,F1_Young
Macir,0.297146530348467,Fibroblast,F1_Young
Maco1,0.463116506368539,Fibroblast,F1_Young
Macrod1,0.0481934882931908,Fibroblast,F1_Young
Macroh2a1,0.00505456175379326,Fibroblast,F1_Young
Macroh2a2,0.491297124215893,Fibroblast,F1_Young
Mad1l1,0.116031614870982,Fibroblast,F1_Young
Madd,0.479500122186953,Fibroblast,F1_Young
Maea,0.179712493859926,Fibroblast,F1_Young
Maf,0.380780109760444,Fibroblast,F1_Young
Mafb,0.0880815116621904,Fibroblast,F1_Young
Maff,0.531614576881612,Fibroblast,F1_Young
Mafg,0.781511294998713,Fibroblast,F1_Young
Mafk,0.22525290636065,Fibroblast,F1_Young
Magef1,0.723673609831763,Fibroblast,F1_Young
Magi1,0.234825372047648,Fibroblast,F1_Young
Magi3,0.820847238541929,Fibroblast,F1_Young
Magoh,0.414216178242525,Fibroblast,F1_Young
Magohb,0.592980098017427,Fibroblast,F1_Young
Maip1,0.239316540249132,Fibroblast,F1_Young
Mak16,0.317310507862911,Fibroblast,F1_Young
Malat1,0.0217423106542831,Fibroblast,F1_Young
Malsu1,0.186938598235004,Fibroblast,F1_Young
Malt1,0.494236677354841,Fibroblast,F1_Young
Mamdc2,0.288844366346482,Fibroblast,F1_Young
Maml1,0.771800212804523,Fibroblast,F1_Young
Maml2,0.0735509430883875,Fibroblast,F1_Young
Maml3,0.00566516427413786,Fibroblast,F1_Young
Man1a,0.203953889488885,Fibroblast,F1_Young
Man1a2,0.188407310893672,Fibroblast,F1_Young
Man1b1,0.68027954733445,Fibroblast,F1_Young
Man1c1,0.0545183387282876,Fibroblast,F1_Young
Man2a1,1.01507107221204e-24,Fibroblast,F1_Young
Man2a2,0.707932441791887,Fibroblast,F1_Young
Man2b1,0.204531834792544,Fibroblast,F1_Young
Man2c1,0.0474253842773841,Fibroblast,F1_Young
Man2c1os,0.00612982227025558,Fibroblast,F1_Young
Manba,1,Fibroblast,F1_Young
Manbal,0.52873332512143,Fibroblast,F1_Young
Manea,0.174231388248021,Fibroblast,F1_Young
Manf,0.413576429268998,Fibroblast,F1_Young
Map1b,0.686549469035158,Fibroblast,F1_Young
Map1lc3a,0.405380558014064,Fibroblast,F1_Young
Map1lc3b,0.0880815116621904,Fibroblast,F1_Young
Map1s,0.751829634045849,Fibroblast,F1_Young
Map2,0.348420687397199,Fibroblast,F1_Young
Map2k1,0.906188747701055,Fibroblast,F1_Young
Map2k2,0.454134848691023,Fibroblast,F1_Young
Map2k3,0.208359572075641,Fibroblast,F1_Young
Map2k3os,0.365712296281513,Fibroblast,F1_Young
Map2k4,0.17713729287218,Fibroblast,F1_Young
Map2k5,0.0497728207799764,Fibroblast,F1_Young
Map2k6,0.936783432536244,Fibroblast,F1_Young
Map2k7,0.834827329185239,Fibroblast,F1_Young
Map3k1,0.678852121157067,Fibroblast,F1_Young
Map3k10,0.430791121227532,Fibroblast,F1_Young
Map3k11,0.563702861650773,Fibroblast,F1_Young
Map3k12,0.637351888233937,Fibroblast,F1_Young
Map3k13,0.718892902500152,Fibroblast,F1_Young
Map3k14,0.0247171740016064,Fibroblast,F1_Young
Map3k20,0.12417831582248,Fibroblast,F1_Young
Map3k3,0.905803686407037,Fibroblast,F1_Young
Map3k4,0.907234064047218,Fibroblast,F1_Young
Map3k5,0.654720846018577,Fibroblast,F1_Young
Map3k6,0.670378740664755,Fibroblast,F1_Young
Map3k7,0.448372872979052,Fibroblast,F1_Young
Map3k8,0.490060861565966,Fibroblast,F1_Young
Map4,0.519386963575494,Fibroblast,F1_Young
Map4k2,0.353160353315988,Fibroblast,F1_Young
Map4k3,0.939235744414766,Fibroblast,F1_Young
Map4k4,0.968405177704003,Fibroblast,F1_Young
Map4k5,0.891550057634462,Fibroblast,F1_Young
Map6,0.0687083053782504,Fibroblast,F1_Young
Map7,1,Fibroblast,F1_Young
Map7d1,0.203467599171649,Fibroblast,F1_Young
Mapk1,0.408047998876928,Fibroblast,F1_Young
Mapk10,0.405380558014064,Fibroblast,F1_Young
Mapk14,0.000580155360670088,Fibroblast,F1_Young
Mapk1ip1,0.694886602372473,Fibroblast,F1_Young
Mapk1ip1l,0.717981666733777,Fibroblast,F1_Young
Mapk3,0.438578027689093,Fibroblast,F1_Young
Mapk4,0.133614402537716,Fibroblast,F1_Young
Mapk6,0.00589274885090527,Fibroblast,F1_Young
Mapk7,0.177931723817172,Fibroblast,F1_Young
Mapk8,0.253327410758157,Fibroblast,F1_Young
Mapk8ip1,0.365712296281513,Fibroblast,F1_Young
Mapk8ip3,0.597107909965765,Fibroblast,F1_Young
Mapk9,0.0623526256087863,Fibroblast,F1_Young
Mapkap1,0.500146714285895,Fibroblast,F1_Young
Mapkapk2,0.100289440739947,Fibroblast,F1_Young
Mapkapk3,0.044003696396948,Fibroblast,F1_Young
Mapkapk5,0.605576616335346,Fibroblast,F1_Young
Mapkbp1,0.741934400848354,Fibroblast,F1_Young
Mapre1,0.0114920543194931,Fibroblast,F1_Young
Mapre2,0.440201536684127,Fibroblast,F1_Young
Mapre3,0.48501677942328,Fibroblast,F1_Young
Mapt,0.148741860085839,Fibroblast,F1_Young
Marchf2,0.45605654293527,Fibroblast,F1_Young
Marchf3,9.67488229835846e-16,Fibroblast,F1_Young
Marchf5,0.208356389997163,Fibroblast,F1_Young
Marchf6,0.363356200800792,Fibroblast,F1_Young
Marchf7,0.317907109226751,Fibroblast,F1_Young
Marchf8,0.297146530348467,Fibroblast,F1_Young
Marcks,0.264288345226024,Fibroblast,F1_Young
Marf1,0.26741488411847,Fibroblast,F1_Young
Mark1,0.5774686624273,Fibroblast,F1_Young
Mark2,0.360060803587638,Fibroblast,F1_Young
Mark3,0.827555148652714,Fibroblast,F1_Young
Mark4,0.772829992684448,Fibroblast,F1_Young
Mars1,1,Fibroblast,F1_Young
Mars2,1,Fibroblast,F1_Young
Marveld1,0.144979622580757,Fibroblast,F1_Young
Masp2,0.0455002638963584,Fibroblast,F1_Young
Mast2,0.285731945934072,Fibroblast,F1_Young
Mast3,0.414216178242525,Fibroblast,F1_Young
Mast4,0.000234447442481316,Fibroblast,F1_Young
Mat2a,0.0029086414538764,Fibroblast,F1_Young
Mat2b,0.520109981742862,Fibroblast,F1_Young
Matcap2,0.745343883645226,Fibroblast,F1_Young
Matn2,0.700003031228878,Fibroblast,F1_Young
Matr3,0.254450581832373,Fibroblast,F1_Young
Mau2,0.341016451953328,Fibroblast,F1_Young
Mavs,0.512690760261924,Fibroblast,F1_Young
Max,0.232086634814031,Fibroblast,F1_Young
Mb,0.984452775798832,Fibroblast,F1_Young
Mb21d2,0.153023237599193,Fibroblast,F1_Young
Mbd1,0.592536593453921,Fibroblast,F1_Young
Mbd2,0.727312575081796,Fibroblast,F1_Young
Mbd3,0.165517858697466,Fibroblast,F1_Young
Mbd4,0.205903210732065,Fibroblast,F1_Young
Mbd5,0.928925197296155,Fibroblast,F1_Young
Mbd6,0.465208818452142,Fibroblast,F1_Young
Mbip,0.196705602458943,Fibroblast,F1_Young
Mblac2,2.33555404661958e-10,Fibroblast,F1_Young
Mbnl1,2.32220833701318e-13,Fibroblast,F1_Young
Mbnl2,0.998119898749841,Fibroblast,F1_Young
Mboat2,0.423195115705435,Fibroblast,F1_Young
Mboat7,0.592980098017427,Fibroblast,F1_Young
Mbtd1,0.406468606667282,Fibroblast,F1_Young
Mbtps1,0.531614576881612,Fibroblast,F1_Young
Mcc,0.0743829397353006,Fibroblast,F1_Young
Mccc1,0.902764825024623,Fibroblast,F1_Young
Mccc2,0.611452986953504,Fibroblast,F1_Young
Mcee,0.592980098017427,Fibroblast,F1_Young
Mcf2l,0.979266499694801,Fibroblast,F1_Young
Mcfd2,0.288844366346482,Fibroblast,F1_Young
Mcl1,1,Fibroblast,F1_Young
Mcm3ap,0.628884390896931,Fibroblast,F1_Young
Mcm4,1,Fibroblast,F1_Young
Mcm7,0.531614576881612,Fibroblast,F1_Young
Mcm9,0.125457854644244,Fibroblast,F1_Young
Mcmbp,0.13268989837651,Fibroblast,F1_Young
Mcmdc2,0.131668016022814,Fibroblast,F1_Young
Mcoln1,0.239316540249132,Fibroblast,F1_Young
Mcoln2,0.00285993802420297,Fibroblast,F1_Young
Mcph1,1,Fibroblast,F1_Young
Mcrip1,0.338557010018097,Fibroblast,F1_Young
Mcrs1,0.796253414737639,Fibroblast,F1_Young
Mctp1,0.000752770451429705,Fibroblast,F1_Young
Mcu,0.0809887446084057,Fibroblast,F1_Young
Mcub,0.000256550357853597,Fibroblast,F1_Young
Mcur1,0.785494747118354,Fibroblast,F1_Young
Mdfic,0.885613801552888,Fibroblast,F1_Young
Mdga1,0.251349107611467,Fibroblast,F1_Young
Mdga2,9.94460917322027e-05,Fibroblast,F1_Young
