gene,Category,glm_ar,aspen_ar
Fkbp15,ASPEN_only,0.42969347614024944,0.4421
Flcn,ASPEN_only,0.610654871183691,0.6148
Flrt2,ASPEN_only,0.46554743774977597,0.4085
Fmnl2,ASPEN_only,0.5494157086035757,0.5771
Fntb,ASPEN_only,0.3832418047718543,0.3863
Foxo3,ASPEN_only,0.5603957070952621,0.5671
Foxp2,ASPEN_only,0.6101863174256261,0.5796
Fpgt,ASPEN_only,0.40983564205561024,0.3688
Fra10ac1,ASPEN_only,0.45375615781425693,0.4544
Furin,ASPEN_only,0.6425809277789487,0.6638
Fut8,ASPEN_only,0.563992422553033,0.6095
Fyttd1,ASPEN_only,0.46538251830659444,0.4689
Fzd6,ASPEN_only,0.6049161757553839,0.584
G0s2,ASPEN_only,0.6745684499940144,0.6216
Gabarapl1,ASPEN_only,0.41879170348426403,0.4468
Gak,ASPEN_only,0.4650635358151195,0.4502
Galk2,ASPEN_only,0.41997002129847566,0.3737
Galnt1,ASPEN_only,0.44323850071794607,0.4483
Galnt7,ASPEN_only,0.7197422021799517,0.7485
Garre1,ASPEN_only,0.4620688892095866,0.4766
Gart,ASPEN_only,0.4142393650268081,0.3672
Gas6,ASPEN_only,0.6455588293618704,0.6178
Gcfc2,ASPEN_only,0.38346048259538623,0.4477
Gdnf,ASPEN_only,9.487927772991404e-6,0.0928
Gemin2,ASPEN_only,0.3553281156837454,0.3385
Ggnbp1,ASPEN_only,0.44700414421630635,0.4508
Ghitm,ASPEN_only,0.5899445155165697,0.6209
Gigyf1,ASPEN_only,0.3627440519963752,0.401
Gjc1,ASPEN_only,0.34063921123013774,0.2944
Gm10069,ASPEN_only,0.4391931812940674,0.4449
Gm10649,ASPEN_only,0.39112065101358146,0.3362
Gm11266,ASPEN_only,0.3904580198589087,0.4098
Gm11613,ASPEN_only,0.33256647560395075,0.3359
Gm11816,ASPEN_only,6.98782545495065e-7,0.0032
Gm12216,ASPEN_only,0.24440743201800705,0.2024
Gm12353,ASPEN_only,0.5243254109075508,0.5291
Gm12519,ASPEN_only,0.4070430915308912,0.4036
Gm15270,ASPEN_only,0.37857726344461745,0.3909
Gm15336,ASPEN_only,0.5903778810751508,0.6402
Gm15337,ASPEN_only,0.37231142461699124,0.4018
Gm15506,ASPEN_only,0.31581601102461426,0.3225
Gm15952,ASPEN_only,0.6343745524490845,0.6066
Gm16599,ASPEN_only,0.45421790762708403,0.4568
Gm16793,ASPEN_only,0.6521230612795638,0.6465
Gm17106,ASPEN_only,0.589232826224957,0.589
Gm19461,ASPEN_only,0.609353063024748,0.6038
Gm19522,ASPEN_only,0.47899063386285784,0.4243
Gm19710,ASPEN_only,0.4346937962360824,0.451
Gm20647,ASPEN_only,0.5394492520202189,0.5585
Gm26532,ASPEN_only,0.33532753861609016,0.3619
Gm26542,ASPEN_only,0.4035313307553838,0.4091
Gm26724,ASPEN_only,0.6013070467771846,0.6361
Gm28376,ASPEN_only,0.46598109728327763,0.4141
Gm28609,ASPEN_only,0.5812612673744648,0.6213
Gm30054,ASPEN_only,0.6331636648883358,0.6228
Gm30735,ASPEN_only,0.9999971414000713,0.9788
Gm31763,ASPEN_only,0.5775509689352282,0.5849
Gm32718,ASPEN_only,0.42374268397230713,0.398
Gm34961,ASPEN_only,0.42062348395820093,0.3473
Gm35533,ASPEN_only,0.9999998387812317,0.9993
Gm37677,ASPEN_only,0.4279314328417485,0.4419
Gm37829,ASPEN_only,0.3415870597994312,0.3261
Gm42993,ASPEN_only,0.6210952357714988,0.6296
Gm43713,ASPEN_only,0.4110860874631521,0.4033
Gm48606,ASPEN_only,0.3903124248039557,0.4062
Gm48630,ASPEN_only,0.3631743480194835,0.3183
Gm48882,ASPEN_only,0.447778587603219,0.4585
Gm49171,ASPEN_only,0.38384603365905684,0.3829
Gm49223,ASPEN_only,0.4117780837524813,0.4321
Gm4924,ASPEN_only,0.40175039735863166,0.4167
Gm49417,ASPEN_only,0.6131934990320734,0.5886
Gm49661,ASPEN_only,0.31311220789204824,0.3225
Gm49959,ASPEN_only,0.4092411069268079,0.3384
Gm50020,ASPEN_only,0.610500961788866,0.6429
Gm55759,ASPEN_only,0.425416093484038,0.4409
Gm56583,ASPEN_only,0.40308447516276635,0.4495
Gm56874,ASPEN_only,0.3894850143304857,0.3848
Gm56919,ASPEN_only,0.33470992996421484,0.3624
Gm57146,ASPEN_only,0.3968372684902562,0.3982
Gm57184,ASPEN_only,0.6489734534692222,0.6742
Gm57242,ASPEN_only,0.46265529937500594,0.4635
Gm5817,ASPEN_only,0.5606778258327707,0.5851
Gmeb1,ASPEN_only,0.5874470905598227,0.5808
Gmpr,ASPEN_only,0.4414948468195465,0.4481
Gnai3,ASPEN_only,0.5973070412760876,0.5374
Gnaq,ASPEN_only,0.47190832193627796,0.4789
Gng2,ASPEN_only,0.26218872913879776,0.2016
Gnl3,ASPEN_only,0.5556201838409222,0.5483
Gnptab,ASPEN_only,0.4070584151863893,0.4247
Gns,ASPEN_only,0.4015487015190637,0.4049
Golga4,ASPEN_only,0.473612031670116,0.4749
Gon4l,ASPEN_only,0.4079543401974661,0.375
Gosr2,ASPEN_only,0.6250395163167296,0.6822
Got1,ASPEN_only,0.48078049061483735,0.4829
Gpam,ASPEN_only,0.4779836179885785,0.4829
Gpatch2,ASPEN_only,0.41945329047195923,0.4381
Gpatch8,ASPEN_only,0.498839525477189,0.4827
Gpd1l,ASPEN_only,0.7282862900895277,0.6743
Gpd2,ASPEN_only,0.3632593174623198,0.3692
Gpr107,ASPEN_only,0.4512514715644613,0.4636
Gpr137c,ASPEN_only,0.4305377197618361,0.4353
Gpr146,ASPEN_only,0.6029066799825009,0.5681
Gpsm1,ASPEN_only,0.46681227150332016,0.4433
Gpt2,ASPEN_only,0.5543118796740425,0.596
Gramd4,ASPEN_only,0.5790200044496984,0.5437
Grb14,ASPEN_only,0.48859811211808163,0.4838
Grip1,ASPEN_only,0.31609750151971533,0.2559
Grk4,ASPEN_only,0.3551070585109164,0.3904
Grpel2,ASPEN_only,0.38833217505591644,0.3755
Gsdma3,ASPEN_only,2.874334685871075e-7,0.0034
Gsk3b,ASPEN_only,0.4549619139387674,0.4679
Gsto1,ASPEN_only,0.6366147334821383,0.6231
Gtf2a2,ASPEN_only,0.3955306148618297,0.4081
Gtf2f2,ASPEN_only,0.4053125221916214,0.4257
Gtf3c1,ASPEN_only,0.42724856648497445,0.4274
Gtf3c3,ASPEN_only,0.5645460917891859,0.5653
Gzf1,ASPEN_only,0.37423586608661685,0.3827
H2bc4,ASPEN_only,0.366528538997796,0.4184
H6pd,ASPEN_only,0.33347025634092164,0.3846
Hace1,ASPEN_only,0.4318299831240089,0.4081
Hagh,ASPEN_only,0.4899701077497535,0.4606
Hdac4,ASPEN_only,0.46950912315726395,0.47
Hdac5,ASPEN_only,0.6211107065539819,0.6076
Hdac7,ASPEN_only,0.39437127132452204,0.3771
Hecw2,ASPEN_only,0.48029809733409556,0.4832
Helb,ASPEN_only,0.35130165564209165,0.3025
Herc1,ASPEN_only,0.48289069053288397,0.4843
Hip1,ASPEN_only,0.5763764631234078,0.6613
Hipk2,ASPEN_only,0.4796921712208745,0.4793
Hivep3,ASPEN_only,0.6324063369542835,0.6986
Hk1,ASPEN_only,0.6419443763931453,0.6383
Hltf,ASPEN_only,0.6292983727925836,0.6806
Hmg20b,ASPEN_only,0.640132115772784,0.669
Hmgn1,ASPEN_only,0.4080455800565896,0.3664
Hmox2,ASPEN_only,0.6173397585878999,0.6383
Hnrnpa1,ASPEN_only,0.3851659217491791,0.4268
Hnrnpa2b1,ASPEN_only,0.4753935694356762,0.481
Hp1bp3,ASPEN_only,0.609255246964978,0.6145
Hpf1,ASPEN_only,0.6580396350061261,0.6111
Hps5,ASPEN_only,0.6099304399091904,0.616
Hspa9,ASPEN_only,0.4637008881562038,0.4809
Hspb8,ASPEN_only,0.42916538932850207,0.4422
Htra1,ASPEN_only,0.3374688481422282,0.3431
Hycc1,ASPEN_only,0.4422508156861617,0.44
Idh1,ASPEN_only,0.33445347359763616,0.3443
Ifrd1,ASPEN_only,0.4865090902635637,0.4754
Ikbkb,ASPEN_only,0.44573272891115195,0.4595
Ikzf2,ASPEN_only,0.4710162554728599,0.4761
Ikzf5,ASPEN_only,0.6151718496940274,0.5693
Il10rb,ASPEN_only,0.6171702723707744,0.6504
Il6st,ASPEN_only,0.4549203554865121,0.4569
Ilrun,ASPEN_only,0.41883052228465817,0.3741
Immp1l,ASPEN_only,0.4529083024904675,0.4409
Inca1,ASPEN_only,0.37019812531543067,0.4039
Ing1,ASPEN_only,0.4126354549544825,0.4033
Ing3,ASPEN_only,0.412696834007618,0.4197
Inhca,ASPEN_only,0.9999955350559817,0.9851
Inpp1,ASPEN_only,0.6737773446771765,0.6882
Inpp5a,ASPEN_only,0.4895400647344821,0.4873
Inppl1,ASPEN_only,0.571642042706494,0.5634
Ints10,ASPEN_only,0.3973174055339131,0.4039
Ints3,ASPEN_only,0.38081616319155925,0.4172
Ip6k2,ASPEN_only,0.3866408839263544,0.3882
Ipmk,ASPEN_only,0.41450647078186376,0.4672
Ipo7,ASPEN_only,0.4598851831297345,0.4677
Ipo9,ASPEN_only,0.580792655869177,0.6282
Iqgap1,ASPEN_only,0.5635973202233265,0.5564
Irs1,ASPEN_only,0.46482840857327845,0.4742
Isca1,ASPEN_only,0.43990785956623507,0.4301
Itfg2,ASPEN_only,0.37423843868757195,0.3942
Itga5,ASPEN_only,0.5884706410741845,0.5896
Itsn1,ASPEN_only,0.6108346659932854,0.6097
Ivd,ASPEN_only,0.5810844512474616,0.5769
Jmjd1c,ASPEN_only,0.4926483065513485,0.4925
Jmjd6,ASPEN_only,0.6650727502173807,0.6389
Josd2,ASPEN_only,0.6527406651415215,0.614
Kalrn,ASPEN_only,0.3956925006435228,0.3858
Kansl1,ASPEN_only,0.46701516501212964,0.4699
Kcnd3,ASPEN_only,0.4836528923221605,0.487
Kcng2,ASPEN_only,0.487778087656514,0.4939
Kcnq1,ASPEN_only,0.4723464856201684,0.4678
Kctd18,ASPEN_only,0.43075063446279527,0.4142
Kctd8,ASPEN_only,0.3958435177638342,0.389
Kdm4c,ASPEN_only,0.47536851918753054,0.4859
Kdm6b,ASPEN_only,0.40849694925342755,0.4654
Kdm7a,ASPEN_only,0.42357206493107585,0.4116
Kif26b,ASPEN_only,0.44524054674913544,0.4365
Kif2a,ASPEN_only,0.5765929964820028,0.5685
Kiz,ASPEN_only,0.4787513466128475,0.4488
Klf15,ASPEN_only,0.45698496553148943,0.4767
Klf6,ASPEN_only,0.37282996018444675,0.3729
Klhl22,ASPEN_only,0.6646165754610832,0.6098
Klhl31,ASPEN_only,0.47582702032956886,0.4555
Klhl33,ASPEN_only,0.6359750166487713,0.5932
Klhl7,ASPEN_only,0.48588894021016293,0.4567
Klhl9,ASPEN_only,0.5947596462545008,0.5613
Kmt2e,ASPEN_only,0.4769270215530841,0.4797
Kmt5a,ASPEN_only,0.4432689874189151,0.4657
Kpna3,ASPEN_only,0.4664120325968387,0.4834
Krt222,ASPEN_only,0.34479657601815966,0.3374
Kyat3,ASPEN_only,0.4828636428919291,0.4357
L2hgdh,ASPEN_only,0.3685565015947521,0.4138
L3mbtl3,ASPEN_only,0.4157839074818073,0.41
Laptm4b,ASPEN_only,0.637654023546679,0.6624
Lars2,ASPEN_only,0.616014621718267,0.6138
Lats1,ASPEN_only,0.48763552004747823,0.4655
Lclat1,ASPEN_only,0.4534299179084212,0.4565
Lcmt1,ASPEN_only,0.3028117237346009,0.352
Ldlrad3,ASPEN_only,0.31858553047185106,0.3747
Leng9,ASPEN_only,0.5931553884404166,0.6089
Lgals4,ASPEN_only,0.43741254240297595,0.4716
Lhpp,ASPEN_only,0.6146470524426852,0.619
Lima1,ASPEN_only,0.6623158864128896,0.5797
Limd1,ASPEN_only,0.533958145673163,0.5458
Lims1,ASPEN_only,0.46784148975225665,0.4624
Lin28b,ASPEN_only,0.999972305173012,0.9393
Lipe,ASPEN_only,0.6479142184482688,0.6397
Lmod3,ASPEN_only,0.6596442745152744,0.6511
Lnpep,ASPEN_only,0.4951070989577054,0.4826
Lrba,ASPEN_only,0.4754154934171103,0.4746
Lrp12,ASPEN_only,0.4200170015299346,0.4354
Lrp6,ASPEN_only,0.48229071927010386,0.4723
Lrpap1,ASPEN_only,0.6574417960942897,0.6348
Lrrc28,ASPEN_only,0.43318184160611695,0.4612
Lrrc39,ASPEN_only,0.47385845590557746,0.4736
Lrrk1,ASPEN_only,0.5222229214561405,0.5818
Lsm1,ASPEN_only,0.6054020907288663,0.5824
Luc7l,ASPEN_only,0.43770159834540867,0.4472
Luc7l2,ASPEN_only,0.516939410205085,0.518
Luc7l3,ASPEN_only,0.5530004579322103,0.5472
Lynx1,ASPEN_only,0.3765266320704953,0.3725
Lypla1,ASPEN_only,0.46122042402748914,0.4723
Lyrm7,ASPEN_only,0.641988066721913,0.6097
Lztfl1,ASPEN_only,0.45076212353916917,0.4555
Magi3,ASPEN_only,0.43075390592114454,0.4215
Man1a2,ASPEN_only,0.4677358605994043,0.442
Map2k2,ASPEN_only,0.5982097189972296,0.6188
Map2k4,ASPEN_only,0.46864615839604135,0.4833
Map3k20,ASPEN_only,0.4957245535164488,0.4921
Map4,ASPEN_only,0.47976046491666213,0.488
Mapk14,ASPEN_only,0.5930562676832737,0.5821
Mapk4,ASPEN_only,0.4681145129123707,0.472
Mapk9,ASPEN_only,0.38899212763807134,0.4142
Mapre1,ASPEN_only,0.6627031174407519,0.6384
Marchf6,ASPEN_only,0.4798657191586,0.4756
Mark3,ASPEN_only,0.47895587383033694,0.4765
Mark4,ASPEN_only,0.6752850485283871,0.6743
Masp1,ASPEN_only,0.3106655496022715,0.2939
Mat2a,ASPEN_only,0.46669111658284895,0.4749
Matr3,ASPEN_only,0.4481057264157953,0.4618
Mb21d2,ASPEN_only,0.6556586251372003,0.6554
Mbd1,ASPEN_only,0.42913774562782303,0.4126
Mbnl2,ASPEN_only,0.5058189378767015,0.5134
Mboat2,ASPEN_only,0.40137291986073004,0.38
Mccc2,ASPEN_only,0.47632330562103053,0.4701
Mcee,ASPEN_only,0.46485796756708603,0.4691
Mcm3ap,ASPEN_only,0.6150968924194379,0.624
Mctp1,ASPEN_only,0.49992860749381435,0.4324
Mcur1,ASPEN_only,0.42305495365093526,0.4143
Mdga2,ASPEN_only,0.6681755222350737,0.7042
Mecom,ASPEN_only,0.6304913581866667,0.5753
Mecr,ASPEN_only,0.6526910664010371,0.6387
Med13l,ASPEN_only,0.47587894013712756,0.4788
Med23,ASPEN_only,0.44746361767214193,0.4464
Med24,ASPEN_only,0.6206484827880198,0.6303
Med6,ASPEN_only,0.6735681762726587,0.6152
Mettl1,ASPEN_only,0.6501423801118953,0.6865
Mettl2,ASPEN_only,0.5880970312305777,0.6085
Mettl25,ASPEN_only,0.546356988794301,0.5681
Mettl3,ASPEN_only,0.6175160887462481,0.6472
Mff,ASPEN_only,0.4460233348657586,0.4532
Mgat4b,ASPEN_only,0.3452899078027164,0.3601
Mgll,ASPEN_only,0.3937837016396164,0.3555
Mgst1,ASPEN_only,0.4272544854997223,0.4365
Mgst3,ASPEN_only,0.398710129736886,0.4228
Mib1,ASPEN_only,0.45237150337490506,0.4555
Mical2,ASPEN_only,0.47487505288777426,0.475
Micos10,ASPEN_only,0.43091050257126107,0.4305
Mier1,ASPEN_only,0.4155444434256866,0.4288
Mier3,ASPEN_only,0.6008824969605892,0.5837
Miga1,ASPEN_only,0.6336859768836182,0.6189
Miga2,ASPEN_only,0.48216633283491267,0.4863
Mindy2,ASPEN_only,0.4113868414338336,0.4321
Mindy3,ASPEN_only,0.4496943764654305,0.4384
Mir133a-1hg,ASPEN_only,0.5335451556409022,0.5305
Mir155hg,ASPEN_only,0.419148588222925,0.3981
Mkln1os,ASPEN_only,0.37995790223599346,0.3821
Mlip,ASPEN_only,0.48654284017860605,0.4859
Mllt3,ASPEN_only,0.5487347712698437,0.5652
Mllt6,ASPEN_only,0.43534936556914655,0.4286
Mlxip,ASPEN_only,0.5824992045728029,0.5913
Mmaa,ASPEN_only,0.4624529079091038,0.4423
Mmadhc,ASPEN_only,0.484996977324166,0.4362
Mmut,ASPEN_only,0.43980284725491403,0.4211
Mn1,ASPEN_only,0.40094351614552104,0.4161
Mnat1,ASPEN_only,0.4799766325080822,0.4796
Mnt,ASPEN_only,0.3346371717491082,0.4101
Mob1b,ASPEN_only,0.4759848376013794,0.4668
Mov10,ASPEN_only,0.37059675779244555,0.3896
Mpc2,ASPEN_only,0.4603013211689259,0.4851
Mpi,ASPEN_only,0.39936637332753405,0.4265
Mpp7,ASPEN_only,0.5023414403287205,0.4484
Mpv17,ASPEN_only,0.6440001609561908,0.6226
Mroh1,ASPEN_only,0.45249161668407495,0.4687
Mrpl15,ASPEN_only,0.35048221835182036,0.4079
Mrpl3,ASPEN_only,0.5901882747458356,0.5877
Mrpl42,ASPEN_only,0.5715595517994998,0.5662
Mrpl45,ASPEN_only,0.6277168356198793,0.58
Mrpl48,ASPEN_only,0.4649874115589915,0.4418
Mrps17,ASPEN_only,0.60732432908305,0.5795
Mrps27,ASPEN_only,0.631212182670978,0.6435
Mrps5,ASPEN_only,0.4003873542831802,0.4411
Msh3,ASPEN_only,0.6136018151633297,0.635
Msi2,ASPEN_only,0.49226361498028237,0.4884
Mtarc2,ASPEN_only,0.33340067844932536,0.2969
Mtch2,ASPEN_only,0.4299756239550855,0.4405
Mtcl1,ASPEN_only,0.35818912466854735,0.3361
Mterf2,ASPEN_only,0.731951251198016,0.6354
Mterf3,ASPEN_only,0.43045448827716687,0.3513
Mtg2,ASPEN_only,0.3964504412338159,0.4106
Mtif2,ASPEN_only,0.4351364384475904,0.4765
Mtmr10,ASPEN_only,0.421515717971273,0.4413
Mtmr12,ASPEN_only,0.40505534376326874,0.4338
Mtmr14,ASPEN_only,0.34439394378157867,0.3449
Mtpap,ASPEN_only,0.477799573598699,0.4561
Mtres1,ASPEN_only,0.5980574759415823,0.5735
Mtus1,ASPEN_only,0.452767573753465,0.4424
Mtus2,ASPEN_only,0.6558670439071587,0.7146
Mtx2,ASPEN_only,0.42974737370343136,0.4738
Muc16,ASPEN_only,0.46730570241522296,0.3857
Muc4,ASPEN_only,0.9999992557873384,0.9903
Mvp,ASPEN_only,0.37916781220864393,0.3762
Myadml2os,ASPEN_only,0.46558233482061095,0.4675
Mycbp2,ASPEN_only,0.476926019100766,0.4765
Myh14,ASPEN_only,0.43727408219833264,0.4436
Mylk3,ASPEN_only,0.4816311545573147,0.4869
Myo10,ASPEN_only,0.43097571782748945,0.4089
Myo1d,ASPEN_only,0.6253536885297557,0.5491
Myo1e,ASPEN_only,0.40984282913097314,0.3775
Naa15,ASPEN_only,0.46208165636716025,0.4586
Naa16,ASPEN_only,0.42764371243787863,0.4512
Nasp,ASPEN_only,0.44269740095392723,0.449
Nbeal1,ASPEN_only,0.48190781105979763,0.4811
Nckap1,ASPEN_only,0.46609452495407483,0.4744
Ncoa1,ASPEN_only,0.4369761965278395,0.4388
Nde1,ASPEN_only,0.30994559738161775,0.3584
Ndfip1,ASPEN_only,0.46912963030231974,0.4844
Ndrg1,ASPEN_only,0.3772634668020007,0.2814
Ndufa6,ASPEN_only,0.4775669789027646,0.459
Ndufaf4,ASPEN_only,0.46976301000121845,0.4838
Ndufb3,ASPEN_only,0.5900708100211816,0.5718
Ndufb8,ASPEN_only,0.6101160772410935,0.5968
Ndufs4,ASPEN_only,0.48192033329627143,0.4798
Nek9,ASPEN_only,0.44068315264337876,0.4492
Nenf,ASPEN_only,0.3599629026343361,0.3921
Nexn,ASPEN_only,0.5263018829409568,0.5294
Nfix,ASPEN_only,0.4765516015551511,0.4629
Nfkb1,ASPEN_only,0.4591669764227427,0.4717
Ngly1,ASPEN_only,0.448887149110756,0.4426
Nipal3,ASPEN_only,0.6952942139069195,0.6849
Nkiras1,ASPEN_only,0.6499171669231774,0.6536
Nlrp5-ps,ASPEN_only,0.3373092344457966,0.3147
Nme7,ASPEN_only,0.39613832797474624,0.4211
Nmnat1,ASPEN_only,0.4402205436133167,0.4288
Nmrk1,ASPEN_only,0.3810933727749582,0.3607
Nmrk2,ASPEN_only,0.4119918968880785,0.4474
Nmt2,ASPEN_only,0.4324717864755427,0.4635
Nolc1,ASPEN_only,0.39518595579288934,0.4374
Nosip,ASPEN_only,0.6708895245447991,0.6333
Nprl3,ASPEN_only,0.41269631082953984,0.4518
Nr4a2,ASPEN_only,0.42177320833895293,0.3799
Nr6a1os,ASPEN_only,0.4067805287363661,0.4504
Nrdc,ASPEN_only,0.4688778947840964,0.4327
Nrxn1,ASPEN_only,0.6972291265294961,0.694
Nsd3,ASPEN_only,0.47384100985742916,0.4687
Nsun6,ASPEN_only,0.6363981000966882,0.6161
Ntmt1,ASPEN_only,0.41286280409650433,0.3989
Ntmt2,ASPEN_only,0.335619224726716,0.3302
Ntn1,ASPEN_only,0.4565587926582005,0.4428
Ntn4,ASPEN_only,0.2502434409822494,0.1889
Ntng1,ASPEN_only,1.2991363880085593e-6,0.0055
Nudt13,ASPEN_only,0.5775023066860822,0.5642
Nudt3,ASPEN_only,0.4629940280517577,0.4459
Nudt7,ASPEN_only,0.41680949730204764,0.4304
Numa1,ASPEN_only,0.4758163316563855,0.4668
Numb,ASPEN_only,0.4697245672824915,0.4589
Nup133,ASPEN_only,0.4319115721933689,0.3914
Nup50,ASPEN_only,0.41207490410922176,0.4162
Oat,ASPEN_only,0.5752846541836464,0.604
Oaz1,ASPEN_only,0.3146765544496169,0.3744
Obscn,ASPEN_only,0.4817330735678402,0.4852
Obsl1,ASPEN_only,0.7105191824875624,0.6997
Odf2l,ASPEN_only,0.5483670064311444,0.5674
Ola1,ASPEN_only,0.3797862357136392,0.4161
Opa1,ASPEN_only,0.4808719965162067,0.4798
Optn,ASPEN_only,0.4943541884664725,0.4839
Or5m3b,ASPEN_only,0.9999997747243582,0.998
Orm3,ASPEN_only,3.2783130512062183e-6,0.0193
Osbpl1a,ASPEN_only,0.47011644269077224,0.471
Osbpl2,ASPEN_only,0.39568922948657215,0.3826
Osbpl3,ASPEN_only,0.4408200540461883,0.4756
Otulin,ASPEN_only,0.4901830927170763,0.4745
Oxa1l,ASPEN_only,0.5901411455981109,0.5782
Oxsr1,ASPEN_only,0.47856911346197706,0.4522
P2rx5,ASPEN_only,0.4128717320857823,0.3622
P4ha1,ASPEN_only,0.47000141935442863,0.4746
Pabpc1,ASPEN_only,0.4172966608003715,0.4472
Pacs2,ASPEN_only,0.5859722076872513,0.5972
Pacsin2,ASPEN_only,0.3937869549406904,0.3913
Pag1,ASPEN_only,0.6144771937718099,0.628
Pak6,ASPEN_only,0.645300748818858,0.6249
Pals2,ASPEN_only,0.5901208980662573,0.6028
Pan3,ASPEN_only,0.47876328450373407,0.4617
Pank1,ASPEN_only,0.5469754389970556,0.5436
Paqr9,ASPEN_only,0.4026539170750991,0.4167
Parm1,ASPEN_only,0.5764668003207398,0.5551
Parp8,ASPEN_only,0.4947102409070973,0.4769
Pcbd2,ASPEN_only,0.5765803459091153,0.5808
Pcf11,ASPEN_only,0.46506688077021774,0.4603
Pcm1,ASPEN_only,0.4809170932053867,0.4794
Pcnx1,ASPEN_only,0.4516035109028621,0.4564
Pcp4l1,ASPEN_only,0.41571840570300017,0.4213
Pcx,ASPEN_only,0.44424959985460577,0.414
Pcyt2,ASPEN_only,0.43702536327256397,0.4491
Pdcd2l,ASPEN_only,0.3771642467997157,0.3879
Pde1a,ASPEN_only,0.5766016774190336,0.6168
Pde6d,ASPEN_only,0.3954578527334906,0.4388
Pde8a,ASPEN_only,0.5722848262802206,0.5871
Pdlim1,ASPEN_only,0.4525822747202912,0.4493
Pecam1,ASPEN_only,0.639739140490063,0.622
Pex11a,ASPEN_only,0.40676922094259554,0.3997
Pfdn1,ASPEN_only,0.6327645344866881,0.6201
Pfkl,ASPEN_only,0.45017679040769415,0.4577
Pgpep1,ASPEN_only,0.32670506426831936,0.3199
Phb2,ASPEN_only,0.5968586675232749,0.5891
Phf14,ASPEN_only,0.48195848994531576,0.4818
Phkb,ASPEN_only,0.4701742120705013,0.473
Phyhd1,ASPEN_only,0.4845881501817235,0.464
Pi4kb,ASPEN_only,0.4318549711506377,0.4525
Pias2,ASPEN_only,0.4499520020089443,0.4624
Pid1,ASPEN_only,0.6060209081538006,0.557
Pigk,ASPEN_only,0.64340709610465,0.6219
Pigl,ASPEN_only,0.3568758976451469,0.3927
Pign,ASPEN_only,0.43207789313405603,0.4375
Pigu,ASPEN_only,0.4396778295376443,0.46
Pigx,ASPEN_only,0.43842146112728586,0.4054
Pik3cd,ASPEN_only,0.24558320491909605,0.1811
Pik3r1,ASPEN_only,0.45932153626789035,0.4646
Pikfyve,ASPEN_only,0.41706487374526763,0.3998
Pja2,ASPEN_only,0.46892373373054336,0.4642
Pla2g12a,ASPEN_only,0.670989818976517,0.6582
Pla2r1,ASPEN_only,0.6566319922369469,0.6263
Plcb1,ASPEN_only,0.5590070248078413,0.5533
Plcb4,ASPEN_only,0.6595319058869625,0.7332
Plcg2,ASPEN_only,0.4262774092069499,0.3956
Pld1,ASPEN_only,0.6024128225169061,0.5903
Plekha2,ASPEN_only,0.3512143672968414,0.3556
Plekhm3,ASPEN_only,0.44586913951830354,0.4338
Plekho1,ASPEN_only,0.33406149853993855,0.2779
Plgrkt,ASPEN_only,0.4128599522839758,0.448
Plin2,ASPEN_only,0.4260100340533331,0.4544
Plin3,ASPEN_only,0.5358468962361831,0.5773
Plin4,ASPEN_only,0.4707811407581738,0.481
Plk2,ASPEN_only,0.45172843605600715,0.3557
Plod1,ASPEN_only,0.42130736652547485,0.4175
Plscr4,ASPEN_only,0.7452816805084823,0.7765
Pmepa1,ASPEN_only,0.45066805274934824,0.4478
Pmm2,ASPEN_only,0.459210782699653,0.4696
Pnpla7,ASPEN_only,0.4111702606524524,0.3913
Poc5,ASPEN_only,0.36803734574343216,0.3325
Pogk,ASPEN_only,0.6798608008870329,0.6207
Pogz,ASPEN_only,0.41833086753352017,0.4274
Polr2a,ASPEN_only,0.42423729144498434,0.4273
Polr3a,ASPEN_only,0.4365044541350076,0.4393
Pomgnt1,ASPEN_only,0.2556640963158495,0.2958
Pot1b,ASPEN_only,0.5894358855778641,0.5665
Ppa1,ASPEN_only,0.3633185601061089,0.3847
Ppargc1b,ASPEN_only,0.4962613022826954,0.4895
Ppcdc,ASPEN_only,0.3702250000866931,0.3435
Ppfia1,ASPEN_only,0.45931754275638775,0.4602
Pphln1,ASPEN_only,0.3955948746114708,0.3708
Ppil2,ASPEN_only,0.40530959512315373,0.4167
Ppm1a,ASPEN_only,0.43173848645616647,0.4627
Ppm1e,ASPEN_only,0.5932819790563761,0.5993
Ppp1r12a,ASPEN_only,0.4661996936639847,0.4654
Ppp1r12b,ASPEN_only,0.46372843236743844,0.4689
Ppp1r9a,ASPEN_only,0.49352605156708546,0.4714
Ppp2r3a,ASPEN_only,0.48992732607048856,0.4856
Ppp3cb,ASPEN_only,0.4640531318374005,0.4761
Ppp4r1,ASPEN_only,0.44900078128340987,0.4484
Ppp4r1l-ps,ASPEN_only,0.35490056892690497,0.3917
Ppp4r3b,ASPEN_only,0.49272483727302074,0.4647
Ppp6c,ASPEN_only,0.40511599441239166,0.42
Prdm16,ASPEN_only,0.4667801613718305,0.4841
Prep,ASPEN_only,0.36524108856963905,0.4031
Prkab2,ASPEN_only,0.4580852937483836,0.4519
Prpf40a,ASPEN_only,0.43751904353501275,0.475
Prpsap1,ASPEN_only,0.42678819958018094,0.3813
Prrc1,ASPEN_only,0.5410541485218663,0.5595
Prrc2c,ASPEN_only,0.44905322942635995,0.459
