gene,bb_mu,padj_mean,padj_intercept,glm_mu,asp_sig,glm_sig,group,p_sex,padj_sex
Esrrb,0.4676,2.42993431194582e-06,0.153138132715795,0.456467657228759,TRUE,FALSE,ASPEN_only,0.375869912043935,0.999993910040895
Esyt2,0.6136,0.000134758003879145,0.0640366049713294,0.604299190361454,TRUE,TRUE,Overlap,0.687385603655896,0.999993910040895
Etf1,0.4622,0.092995935758642,0.691871372217956,0.459935033540106,TRUE,FALSE,ASPEN_only,0.802946244099856,0.999993910040895
Etfdh,0.4669,2.47140013413235e-05,0.231852143411764,0.46060189325913,TRUE,FALSE,ASPEN_only,0.74137623203326,0.999993910040895
Etfrf1,0.4051,0.0102621371093755,0.425121213443273,0.412182704178763,TRUE,FALSE,ASPEN_only,0.475351779470322,0.999993910040895
Ethe1,0.2276,1.33612421300204e-09,0.000113974322347584,0.178553966188399,TRUE,TRUE,Overlap,0.981395849562756,0.999993910040895
Eva1c,0.37,0.0171167995547954,0.354115812363226,0.360308572529725,TRUE,FALSE,ASPEN_only,0.589928935325153,0.999993910040895
Evl,0.3439,0.0030475298569929,0.597306179170002,0.405562788595313,TRUE,FALSE,ASPEN_only,0.43537863066332,0.999993910040895
Ewsr1,0.4742,0.0685437009824135,0.781140859477351,0.471280731284132,TRUE,FALSE,ASPEN_only,0.923513518125733,0.999993910040895
Exd1,0.6393,0.118239427394029,0.0777560260020118,0.595512574594711,FALSE,TRUE,GLM_only,4.79286319747182e-05,0.00459567111163298
Exd2,0.4561,0.070160803569989,0.976235196996791,0.487810069629906,TRUE,FALSE,ASPEN_only,0.636551918479075,0.999993910040895
Exoc3,0.5855,0.00110652926729563,0.0838802479653209,0.592885275631848,TRUE,TRUE,Overlap,0.442630647580065,0.999993910040895
Exoc6,0.4774,0.0104458337866803,0.644887951983906,0.465940226702835,TRUE,FALSE,ASPEN_only,0.95559918965589,0.999993910040895
Ext1,0.6031,1.37828029271056e-14,2.68227002223536e-08,0.602569128640025,TRUE,TRUE,Overlap,0.0802874006958448,0.999993910040895
Ezr,0.6017,0.0787229633725947,0.947873571424229,0.540860404474898,TRUE,FALSE,ASPEN_only,0.737256383831253,0.999993910040895
Fabp3,0.5777,0.00298849955368831,0.0258289779714756,0.573164561227495,TRUE,TRUE,Overlap,0.621367440893834,0.999993910040895
Fah,0.182,7.80356235182471e-09,0.00161048309923158,0.181960836637937,TRUE,TRUE,Overlap,0.44718256134146,0.999993910040895
Fam120a,0.4297,3.05633777294706e-05,0.349820288280476,0.422382792514227,TRUE,FALSE,ASPEN_only,0.833961142603106,0.999993910040895
Fam120b,0.4697,0.040331301662296,0.840386610779809,0.465683229338566,TRUE,FALSE,ASPEN_only,0.374021736065149,0.999993910040895
Fam13a,0.5458,0.0140574491941437,0.00663057583887317,0.577963066855489,TRUE,TRUE,Overlap,0.13699342706882,0.999993910040895
Fam151b,0.348,0.0121816805642991,0.278991438579034,0.317689335080041,TRUE,FALSE,ASPEN_only,0.352350922321601,0.999993910040895
Fam204a,0.4195,0.0227577121331557,0.554234568197635,0.430113789716703,TRUE,FALSE,ASPEN_only,0.906167942561932,0.999993910040895
Fam20a,0.1865,1.33214596152341e-14,0.000354442268354993,0.209987911800221,TRUE,TRUE,Overlap,0.252159732762684,0.999993910040895
Fam20b,0.6236,0.00718427007555596,0.688756756228669,0.580856776489647,TRUE,FALSE,ASPEN_only,0.704211717981217,0.999993910040895
Fam227b,0.1688,0.000175950413693855,0.999560696048413,8.52611644747022e-05,TRUE,FALSE,ASPEN_only,0.990886571685308,0.999993910040895
Fam228b,0.3196,0.0131266692926558,0.210546336834379,0.346169323570027,TRUE,FALSE,ASPEN_only,0.834530846978374,0.999993910040895
Fam241a,0.3042,0.00393029091505367,0.0272442258418718,0.321355821377361,TRUE,TRUE,Overlap,0.00827075047727247,0.326548689432075
Fancc,0.1303,3.55479691507704e-34,6.4402783066303e-09,0.123488259231667,TRUE,TRUE,Overlap,0.954035446748428,0.999993910040895
Fance,0.605,0.0558613204652356,0.82540211567401,0.571719388118174,TRUE,FALSE,ASPEN_only,0.831841478872787,0.999993910040895
Fancl,0.3693,3.20930631682114e-05,0.143523508967474,0.364200135047241,TRUE,FALSE,ASPEN_only,0.984167444112307,0.999993910040895
Fancm,0.4019,0.0418476288966429,0.288622899327749,0.365524649008666,TRUE,FALSE,ASPEN_only,0.88321601942666,0.999993910040895
Fastk,0.6354,0.0652778447382568,0.12837798174743,0.62539402633823,TRUE,FALSE,ASPEN_only,0.413580433736777,0.999993910040895
Fblim1,0.6706,6.00044502041032e-25,9.11440587414023e-09,0.674127806358793,TRUE,TRUE,Overlap,0.68073575821847,0.999993910040895
Fbxl2,0.3726,0.000481633681163771,0.248503119215963,0.360675960177068,TRUE,FALSE,ASPEN_only,0.928287386557283,0.999993910040895
Fbxl4,0.3212,4.61214456886652e-06,0.117609454221525,0.326449017947438,TRUE,FALSE,ASPEN_only,0.430806299019323,0.999993910040895
Fbxo10,0.6722,0.0301322075776258,0.0526331636094718,0.705414438277927,TRUE,TRUE,Overlap,0.766520889784923,0.999993910040895
Fbxo3,0.4634,0.00272586809501263,0.167552289869502,0.432427329683097,TRUE,FALSE,ASPEN_only,0.0654109188388001,0.999993910040895
Fbxo30,0.4137,0.0158443958010662,0.533678134446915,0.42281787576102,TRUE,FALSE,ASPEN_only,0.677722280126012,0.999993910040895
Fbxo4,0.4082,0.0247734001933113,0.700996229013301,0.42572373145871,TRUE,FALSE,ASPEN_only,0.707802140031367,0.999993910040895
Fbxo40,0.447,0.00205656389665615,0.563971849917627,0.43672900556552,TRUE,FALSE,ASPEN_only,0.909760383333298,0.999993910040895
Fbxo42,0.3986,0.000274772828740882,0.228448791072987,0.409085626596276,TRUE,FALSE,ASPEN_only,0.32733296547306,0.999993910040895
Fbxo9,0.5762,0.00257198469045986,0.231836141305718,0.602620449794423,TRUE,FALSE,ASPEN_only,0.967203358031252,0.999993910040895
Fbxw2,0.433,0.0440414814369311,0.938590725351232,0.477294660463256,TRUE,FALSE,ASPEN_only,0.882172358752096,0.999993910040895
Fbxw4,0.4737,0.0230330291330617,0.695265471909705,0.463857818494797,TRUE,FALSE,ASPEN_only,0.98438549227985,0.999993910040895
Fbxw7,0.4863,0.0993939623207077,0.815274147249174,0.482552458049618,TRUE,FALSE,ASPEN_only,0.104998717730097,0.999993910040895
Fcho2,0.5309,0.00817387782776577,0.313719325478913,0.557143504801811,TRUE,FALSE,ASPEN_only,0.763324447887599,0.999993910040895
Fech,0.5713,0.0344408527372013,0.789828012304623,0.544546417688742,TRUE,FALSE,ASPEN_only,0.613757469121753,0.999993910040895
Fem1a,0.3471,0.00015300101425972,0.176578665158185,0.367402698636029,TRUE,FALSE,ASPEN_only,0.747679315507605,0.999993910040895
Fgd4,0.4394,2.61289771034577e-10,0.153147946696985,0.445690523276546,TRUE,FALSE,ASPEN_only,0.629211070225291,0.999993910040895
Fgd6,0.4009,0.00124662985958429,0.454198704047989,0.418878950498029,TRUE,FALSE,ASPEN_only,0.540742698093728,0.999993910040895
Fgf1,0.5712,1.30142200831906e-11,4.18981915320554e-10,0.566812872564663,TRUE,TRUE,Overlap,0.549370430017727,0.999993910040895
Fgf13,0.4226,2.86826719199131e-21,0.88583311574981,0.505078475628976,TRUE,FALSE,ASPEN_only,6.87663909898599e-41,1.53853338774647e-37
Fgf16,0.2776,0.439336440762999,4.33818801774972e-06,0.316744144695911,FALSE,TRUE,GLM_only,0.0602969868065978,0.999993910040895
Fgf7,0.3041,0.0250584207908458,0.868773147586367,0.450109469514308,TRUE,FALSE,ASPEN_only,0.538045242690412,0.999993910040895
Fgfr1,0.3532,0.0155455009799632,0.522053629736315,0.391506742037546,TRUE,FALSE,ASPEN_only,0.644109382344458,0.999993910040895
Fggy,0.3995,0.03310743458758,0.35412268947731,0.416021372495039,TRUE,FALSE,ASPEN_only,0.0462734005960204,0.999993910040895
Fhip1a,0.4773,6.23685333223199e-06,0.183812982736093,0.470980311554787,TRUE,FALSE,ASPEN_only,0.292356965843433,0.999993910040895
Fhl1,0.5348,0.0335085912642779,0.978059941919522,0.504134390832828,TRUE,FALSE,ASPEN_only,1.53448423715354e-08,3.32240587089501e-06
Fhl2,0.58,7.7740277587223e-162,1.67267881196003e-52,0.586014687507489,TRUE,TRUE,Overlap,0.558924558875238,0.999993910040895
Fhod3,0.6237,9.71519456500351e-248,8.87777991141318e-106,0.62293802233146,TRUE,TRUE,Overlap,0.578160240837692,0.999993910040895
Filip1,0.4522,1.60379879226572e-15,3.32968610256072e-07,0.458899320003783,TRUE,TRUE,Overlap,0.565334004603729,0.999993910040895
Fitm2,0.4232,3.71033817172323e-05,0.3089675523003,0.415172142482432,TRUE,FALSE,ASPEN_only,0.909371732635882,0.999993910040895
Fkbp15,0.4421,0.0045705189305689,0.522053629736315,0.429693476140249,TRUE,FALSE,ASPEN_only,0.416518655914387,0.999993910040895
Fkbp3,0.6486,2.19152013878062e-10,0.0069732677772251,0.717290794139015,TRUE,TRUE,Overlap,0.698853322275873,0.999993910040895
Fkrp,0.2918,1.0728074956444e-05,0.0666633091519324,0.301204901684402,TRUE,TRUE,Overlap,0.805167100311621,0.999993910040895
Flad1,0.3506,1.36055960729307e-06,0.0653452136436768,0.309011595629883,TRUE,TRUE,Overlap,0.801235160774265,0.999993910040895
Flcn,0.6148,0.00225031488509016,0.323421077357931,0.610654871183691,TRUE,FALSE,ASPEN_only,0.50606564063531,0.999993910040895
Flnc,0.595,8.57299906930052e-15,6.37339342372856e-09,0.615497052530704,TRUE,TRUE,Overlap,0.378750313529695,0.999993910040895
Flrt2,0.4085,0.0621170208165613,0.952382324267821,0.465547437749776,TRUE,FALSE,ASPEN_only,0.675677637308272,0.999993910040895
Flvcr1,0.3028,5.44840455984071e-08,0.00383373839933248,0.323315059716833,TRUE,TRUE,Overlap,0.270947518019454,0.999993910040895
Flvcr2,0.6421,0.173327966359663,1.61150576846759e-06,0.715685824190277,FALSE,TRUE,GLM_only,0.73379191622263,0.999993910040895
Fmn1,0.0246,0,3.53617636823575e-215,0.0267551658777058,TRUE,TRUE,Overlap,0.0789107186045715,0.999993910040895
Fmnl2,0.5771,0.0148417483196006,0.368291237725415,0.549415708603576,TRUE,FALSE,ASPEN_only,0.616320942117149,0.999993910040895
Fmr1,0.4252,0.0389658709037611,0.79482513502409,0.457858332011357,TRUE,FALSE,ASPEN_only,0.00326510169130984,0.154333539099096
Fnbp1,0.6416,2.7782841007392e-05,0.00129959836071726,0.621086056364253,TRUE,TRUE,Overlap,0.347831450290847,0.999993910040895
Fnip2,0.4578,2.33845287720561e-12,1.87298499096489e-06,0.413514366686306,TRUE,TRUE,Overlap,0.36459895573965,0.999993910040895
Fntb,0.3863,0.0892593777820781,0.422425853514243,0.383241804771854,TRUE,FALSE,ASPEN_only,0.46128503062112,0.999993910040895
Focad,0.5899,0.0267975841378341,0.0990028490871459,0.587704321581691,TRUE,TRUE,Overlap,0.542466957915046,0.999993910040895
Foxn3,0.564,6.22616503045625e-06,5.41385782852689e-06,0.578564051360381,TRUE,TRUE,Overlap,0.579946972083863,0.999993910040895
Foxo3,0.5671,0.0325857465859495,0.155282457489258,0.560395707095262,TRUE,FALSE,ASPEN_only,0.267022562097392,0.999993910040895
Foxo6os,0.1341,4.42356183320012e-10,0.00225268831110837,0.156685219887457,TRUE,TRUE,Overlap,0.96175137583965,0.999993910040895
Foxp2,0.5796,0.0303103949149322,0.394321948674413,0.610186317425626,TRUE,FALSE,ASPEN_only,0.885524550233803,0.999993910040895
Fpgt,0.3688,0.00310055731824189,0.653685697254404,0.40983564205561,TRUE,FALSE,ASPEN_only,0.165575522352303,0.999993910040895
Fra10ac1,0.4544,0.0966490096279277,0.757011150271171,0.453756157814257,TRUE,FALSE,ASPEN_only,0.914032652844883,0.999993910040895
Frem2,0.7912,8.76216290396841e-12,0.0144303470214242,0.77959068899363,TRUE,TRUE,Overlap,0.705958496894746,0.999993910040895
Frmd4a,0.3056,9.06466045098814e-24,5.22649336136966e-07,0.30889000019318,TRUE,TRUE,Overlap,0.172819733464242,0.999993910040895
Frmd5,0.6166,2.04150930328551e-08,0.00018552710441146,0.63215766260235,TRUE,TRUE,Overlap,0.864342524029619,0.999993910040895
Frmd8os,0.2778,0.00165010409185801,3.02139834951352e-06,0.216084615451604,TRUE,TRUE,Overlap,0.665701469201192,0.999993910040895
Frs2,0.5735,0.0884721653539718,0.047815652847457,0.574402432542713,TRUE,TRUE,Overlap,0.896857477713191,0.999993910040895
Fry,0.4751,7.43260593633236e-08,0.0816865459387669,0.477551609284269,TRUE,TRUE,Overlap,0.121955024711781,0.999993910040895
Fsd1l,0.5544,0.636848259797684,0.00265091734295871,0.557777222900065,FALSE,TRUE,GLM_only,0.10863493418606,0.999993910040895
Fsd2,0.3315,1.55533163486731e-60,8.10441482214515e-16,0.303354163728785,TRUE,TRUE,Overlap,0.430390475671182,0.999993910040895
Fstl4,0.5711,9.22106785447165e-11,0.00578528933007239,0.583472220769612,TRUE,TRUE,Overlap,0.10956186039173,0.999993910040895
Fto,0.5612,1,0.00141042592472808,0.566615266308357,FALSE,TRUE,GLM_only,0.565722749670632,0.999993910040895
Furin,0.6638,0.0719076937493418,0.216164843342085,0.642580927778949,TRUE,FALSE,ASPEN_only,0.639092104045306,0.999993910040895
Fut8,0.6095,0.000863478848508614,0.50220742609336,0.563992422553033,TRUE,FALSE,ASPEN_only,0.91760480039836,0.999993910040895
Fxyd1,0.3944,1.52673456466798e-16,0.010379108530618,0.394553738610149,TRUE,TRUE,Overlap,0.925877009828963,0.999993910040895
Fyco1,0.5816,1,0.0170177846880183,0.56573715492916,FALSE,TRUE,GLM_only,0.485166148962453,0.999993910040895
Fyn,0.8157,8.68723428940041e-21,1.65820562424288e-05,0.769902941153036,TRUE,TRUE,Overlap,0.0203806601101375,0.638827203563646
Fyttd1,0.4689,0.0232078660331556,0.756923727685952,0.465382518306594,TRUE,FALSE,ASPEN_only,0.61337875153854,0.999993910040895
Fzd6,0.584,0.0650193576862474,0.332857606575221,0.604916175755384,TRUE,FALSE,ASPEN_only,0.728002553786856,0.999993910040895
G0s2,0.6216,0.000173602068215806,0.291276811975123,0.674568449994014,TRUE,FALSE,ASPEN_only,0.943317982290988,0.999993910040895
G3bp2,0.3067,4.66924837496899e-08,0.0162106808756401,0.289018457635182,TRUE,TRUE,Overlap,0.684584620160324,0.999993910040895
Gabarapl1,0.4468,0.0379331743790785,0.590979091137487,0.418791703484264,TRUE,FALSE,ASPEN_only,0.630178443105258,0.999993910040895
Gabrb3,0.1782,0.373220442681149,8.22252454032139e-08,0.308546402729553,FALSE,TRUE,GLM_only,0.736463853631657,0.999993910040895
Gadd45b,0.2822,7.54103724069923e-05,0.00483173561864697,0.290296100943253,TRUE,TRUE,Overlap,0.926476253519829,0.999993910040895
Gak,0.4502,0.00799147685216068,0.843586702415632,0.46506353581512,TRUE,FALSE,ASPEN_only,0.746839218309801,0.999993910040895
Galk2,0.3737,0.00874351210630848,0.813950348660243,0.419970021298476,TRUE,FALSE,ASPEN_only,0.155789982012542,0.999993910040895
Galm,0.7291,4.10075512503891e-28,2.03204790857281e-09,0.745710276436858,TRUE,TRUE,Overlap,0.806316728739514,0.999993910040895
Galnt1,0.4483,2.68691016707798e-05,0.378915939165489,0.443238500717946,TRUE,FALSE,ASPEN_only,0.413608332025451,0.999993910040895
Galnt18,0.3409,7.349211576355e-05,0.0270478793151577,0.342573040301588,TRUE,TRUE,Overlap,0.0878019844685465,0.999993910040895
Galnt7,0.7485,4.82400211812033e-07,0.100435198319541,0.719742202179952,TRUE,FALSE,ASPEN_only,0.896381583561324,0.999993910040895
Garem1,0.5765,2.09319443397848e-05,2.13269099827329e-05,0.574845052857664,TRUE,TRUE,Overlap,0.82245506916618,0.999993910040895
Garre1,0.4766,0.00480322656153251,0.511090369851373,0.462068889209587,TRUE,FALSE,ASPEN_only,0.320236821589699,0.999993910040895
Gart,0.3672,0.0766776352488303,0.700161727944456,0.414239365026808,TRUE,FALSE,ASPEN_only,0.921100490315148,0.999993910040895
Gas6,0.6178,0.00737196667870752,0.394251319845979,0.64555882936187,TRUE,FALSE,ASPEN_only,0.974633258154674,0.999993910040895
Gcfc2,0.4477,0.0914645264436273,0.518029464747601,0.383460482595386,TRUE,FALSE,ASPEN_only,0.943801863960843,0.999993910040895
Gch1,0.3896,0.0720191125463863,0.0188459363836306,0.33135694439534,TRUE,TRUE,Overlap,0.50946328230675,0.999993910040895
Gck,0.884,1.62588332649817e-72,1.96889950219422e-26,0.886760456841725,TRUE,TRUE,Overlap,0.154620806850567,0.999993910040895
Gcnt1,0.0656,2.62738140963881e-34,2.12225769950685e-08,0.105045158843404,TRUE,TRUE,Overlap,0.134989460568127,0.999993910040895
Gdnf,0.0928,0.000486023129375506,0.999560696048413,9.4879277729914e-06,TRUE,FALSE,ASPEN_only,0.99497674787257,0.999993910040895
Gemin2,0.3385,0.00691901320653266,0.410956299997454,0.355328115683745,TRUE,FALSE,ASPEN_only,0.580575943224367,0.999993910040895
Gfm2,0.6147,3.6538485578284e-06,0.00403228045664164,0.660968123010673,TRUE,TRUE,Overlap,0.717635948456794,0.999993910040895
Gfod1,0.6893,1.9011380079746e-37,1.08216042762445e-26,0.723166896645382,TRUE,TRUE,Overlap,0.950345933084959,0.999993910040895
Ggnbp1,0.4508,0.00121796358344557,0.425839182565047,0.447004144216306,TRUE,FALSE,ASPEN_only,0.204636466431242,0.999993910040895
Ggps1,0.2384,5.23920487440786e-12,0.00762285877521923,0.237550080930854,TRUE,TRUE,Overlap,0.639381203622913,0.999993910040895
Ghitm,0.6209,0.0563601156892076,0.528502960296695,0.58994451551657,TRUE,FALSE,ASPEN_only,0.532623494651032,0.999993910040895
Ghr,0.5261,0.646442181510358,0.0574299386087209,0.52599601455379,FALSE,TRUE,GLM_only,0.0495216209240844,0.999993910040895
Gigyf1,0.401,3.37304218980252e-06,0.170956893529956,0.362744051996375,TRUE,FALSE,ASPEN_only,0.404842357519044,0.999993910040895
Gipc2,0.7337,1.43701578633555e-22,1.5988891273124e-05,0.728550950755854,TRUE,TRUE,Overlap,0.991283393908775,0.999993910040895
Gja1,0.5912,3.94690116296549e-08,1.53202445379584e-05,0.627627284105341,TRUE,TRUE,Overlap,0.0126763969142203,0.452574340894927
Gjc1,0.2944,1.63478953398215e-06,0.315084022339048,0.340639211230138,TRUE,FALSE,ASPEN_only,0.969518503166454,0.999993910040895
Gk,0.3685,6.52262203619132e-16,1.1523278045263e-06,0.379011100558408,TRUE,TRUE,Overlap,8.7017358798774e-12,3.07400269609143e-09
Glis1,0.3956,1,0.0132795361639892,0.428477657829081,FALSE,TRUE,GLM_only,1.85327935551044e-07,3.27347658794371e-05
Glt8d1,0.6281,0.126825359494517,0.0139794391205874,0.640535973200712,FALSE,TRUE,GLM_only,0.412578506628888,0.999993910040895
Glul,0.5994,5.2184577091402e-09,0.000444928604923937,0.615602099638359,TRUE,TRUE,Overlap,0.233790155779088,0.999993910040895
Gm10069,0.4449,0.063266190309001,0.662926863115578,0.439193181294067,TRUE,FALSE,ASPEN_only,0.490492021246835,0.999993910040895
Gm10649,0.3362,0.081543236870018,0.522467358194015,0.391120651013581,TRUE,FALSE,ASPEN_only,0.660744214210245,0.999993910040895
Gm11266,0.4098,0.00827301855210418,0.261804921424843,0.390458019858909,TRUE,FALSE,ASPEN_only,0.537042592467491,0.999993910040895
Gm11613,0.3359,0.00249330263747597,0.167455638415452,0.332566475603951,TRUE,FALSE,ASPEN_only,0.672377850856021,0.999993910040895
Gm11734,0.7838,5.54057114353758e-07,0.00651551600316447,0.80516267152968,TRUE,TRUE,Overlap,0.800159565436191,0.999993910040895
Gm11816,0.0032,4.10315552804911e-40,0.990998431545742,6.98782545495065e-07,TRUE,FALSE,ASPEN_only,0.970377371268336,0.999993910040895
Gm11884,0.0417,5.38741066834262e-06,1.73998229733694e-22,0.0368041897314045,TRUE,TRUE,Overlap,1.43440753438519e-11,4.8138716853967e-09
Gm11967,0.831,3.04486126985422e-06,3.59897296307338e-05,0.855289600737204,TRUE,TRUE,Overlap,0.657643981497265,0.999993910040895
Gm12092,0.2808,4.48926839733659e-65,5.11510411251874e-17,0.274038610989515,TRUE,TRUE,Overlap,0.840500262295101,0.999993910040895
Gm12153,0.7539,3.11215774836002e-05,8.42897861185907e-05,0.827844934146044,TRUE,TRUE,Overlap,0.415235928553049,0.999993910040895
Gm12216,0.2024,2.25680585186287e-07,0.117776941626838,0.244407432018007,TRUE,FALSE,ASPEN_only,0.779279306069566,0.999993910040895
Gm12224,0.0862,1.07134766533636e-26,1.4279897789248e-08,0.0800358657687574,TRUE,TRUE,Overlap,0.615505752104746,0.999993910040895
Gm12295,0.793,1.97921991931073e-181,1.98806586752898e-81,0.806425431164138,TRUE,TRUE,Overlap,0.00941749984319125,0.363277350272987
Gm12353,0.5291,0.0123546363155006,0.828330834788614,0.524325410907551,TRUE,FALSE,ASPEN_only,0.414243281795679,0.999993910040895
Gm12519,0.4036,0.00580682581002823,0.354115812363226,0.407043091530891,TRUE,FALSE,ASPEN_only,0.71254327989325,0.999993910040895
Gm13274,0.9768,1.24218147029075e-07,2.88858897467624e-06,0.937558735506121,TRUE,TRUE,Overlap,0.192265511639144,0.999993910040895
Gm13481,0.9903,0,0,0.990909694532481,TRUE,TRUE,Overlap,0.340568044312684,0.999993910040895
Gm13483,0.9338,2.87397795169798e-22,0.000487761200213553,0.945325030102384,TRUE,TRUE,Overlap,0.44541281492714,0.999993910040895
Gm14221,0.1667,3.08720199723252e-22,0.000190281042530462,0.168589506062086,TRUE,TRUE,Overlap,0.398985533386727,0.999993910040895
Gm14305,0.219,4.1346261093624e-18,0.000261601966159839,0.227897464830887,TRUE,TRUE,Overlap,0.716030644326868,0.999993910040895
Gm14634,0.3583,0.0563601156892076,0.000517324825359146,0.40414521392794,TRUE,TRUE,Overlap,3.41032513520133e-06,0.000476877131405652
Gm14636,0.3301,0.0478143068079178,0.110580637482945,0.368755171593224,TRUE,FALSE,ASPEN_only,0.0480803074327908,0.999993910040895
Gm14902,0.6705,1,0.00450234797833801,0.715186126571608,FALSE,TRUE,GLM_only,2.3204443090137e-05,0.00251206809711289
Gm14964,0.8742,1.04917811490757e-13,0.000234980535083587,0.85624701709486,TRUE,TRUE,Overlap,0.989574270521919,0.999993910040895
