"","AR","N","log2FC","llr","pval"
"Abhd4",0.570464135021097,395,0.466781074372842,-1.80243035167013,0.057610894940669
"Alg11",0.559055118110236,381,0.383328639551506,-0.529056502562298,0.303645959578206
"Ocel1",0.478481012658228,395,-0.163498732282879,0.246925785096607,1
"Plk2",0.446410256410256,325,-0.328054197684204,3.96634741854223,1
"Plscr5",0.55219298245614,380,0.341848789010623,-1.18184419136082,0.124188253285613
"Rab2b",0.52930883639545,381,0.0680642749451543,0.241822416704224,1
"Slc7a6os",0.561357702349869,383,0.341848789010623,0.436237413859942,1
"Zfp444",0.465800865800866,385,-0.149848208741377,-0.224671439844428,0.502647175591455
"Zfyve21",0.427791771620487,397,-0.466781074372842,0.0605727570490444,1
"B230307C23Rik",0.497777777777778,375,0.034107854320264,-0.717100978290489,0.231079899260139
"Golga7",0.472916666666667,400,-0.15704371014558,0.230913435507546,1
"Lilrb4b",0.577120669056153,279,0.545278799248674,9.25357524185227,1
"Smg9",0.746811224489796,392,1.54432051622381,-0.632572679988414,0.260679386573804
"Smtn",0.60375,400,0.573602638556609,-2.32954013589369,0.0308897336286268
"Thsd1",0.565345528455285,328,0.198127142958811,2.15062134117881,1
"Crcp",0.453333333333333,375,-0.260527550223219,-0.0172003620115788,0.85285701911599
"Gm16153",0.501295336787565,386,0,0.185550684329201,1
"Hacl1",0.539835164835165,364,0.288125386796624,0.451289584511926,1
"Hyou1",0.530621172353456,381,0.177998301977994,0.605460054174841,1
"Ippk",0.549431321084864,381,0.274320213380308,0.464887513880171,1
"Use1",0.527072758037225,394,0.123148230772865,-0.946589245271412,0.168843854642351
"Bcar3",0.327377220480669,319,-1.11464256594112,2.73998591188786,1
"Ctsf",0.55679012345679,405,0.295738570906499,-1.06306071609993,0.144806761015206
"Dnajc17",0.484567901234568,378,-0.0479800289018213,-0.376126863824709,0.385763624021654
"Gm11508",0.453627180899908,363,-0.199071347101828,-1.09208379992214,0.139436431086287
"Eif3b",0.497053872053872,396,0.0137400566263022,-0.0303288574990574,0.805459399004594
"Gm46367",0.552166224580018,377,0.289506617194984,-1.05195392824254,0.146923211413073
"Napepld",0.524930747922438,361,0.165059246270496,0.579313029882542,1
"Zbtb47",0.494974874371859,398,-0.027480736422107,-1.44360589224294,0.0892853227565932
"Zkscan17",0.562025316455696,395,0.415037499278844,0.261850924934265,1
"Zkscan7",0.39594127806563,386,-0.613645255425241,-0.981568580769022,0.161178201730487
"Gnpda2",0.512121212121212,385,0.00688638558523991,0.293403209236601,1
"Nphp1",0.464444444444445,375,-0.241585986569759,0.191052085148897,1
"Rgl3",0.723761544920235,397,1.36804001974167,0.291120455666714,1
"Ankrd49",0.530541012216405,382,0.165850739935055,0.377051180369449,1
"Ccdc152",0.298417132216015,358,-1.32918391089016,-4.93335236085164,0.00168296666429041
"Clk3",0.440600522193212,383,-0.332804684137968,0.659638817121163,1
"Pak1ip1",0.525149190110827,391,0.165850739935055,-0.690698362687385,0.239863377431345
"Poln",0.505344202898551,368,0.0828569324042849,0.120675786789889,1
"Puf60",0.533167495854063,402,0.193569586170694,0.126491944777115,1
"Shisa5",0.477546296296296,360,-0.0828569324042849,-2.0237765304156,0.044235420220197
"Ank1",0.514529914529914,390,0.0484403550577532,0.189194253005837,1
"Bltp3a",0.381140350877193,380,-0.683696454306515,0.143068179446914,1
"Ccdc149",0.441441441441441,370,-0.298595591056738,0.221189737177951,1
"Map2k6",0.517556179775281,356,0.10383581098454,0.80011626040249,1
"Mpdu1",0.495789007092199,376,0.0207585601667972,0.171690831816306,1
"Plekha7",0.361325462512171,316,-0.846920669995611,-11.7557900886253,1.24164181827235e-06
"Srgn",0.470717592592593,288,-0.0345986615239662,-19.9442013425006,2.68895034690688e-10
"Uggt2",0.398305084745763,354,-0.553316874104691,1.13124715377796,1
"Arl1",0.511568123393316,389,0.0971411584105324,-0.184994190020348,0.543010602079346
"D530017H19Rik",0.484496124031008,387,-0.0554951125917036,-2.65232094573088,0.0212686714868778
"Fxyd5",0.459885386819484,349,-0.236352363181288,0.58610151588374,1
"Gm15886",0.48578811369509,387,-0.0693737030406627,-0.240259577995857,0.488187254367166
"Slc2a4rg-ps",0.440117252931323,398,-0.320367580899745,-0.703052069999501,0.235704206297659
"Tmem216",0.526649746192894,394,0.152735240144797,0.108206840181765,1
"Trmu",0.438931297709924,393,-0.320367580899745,-1.08596918791619,0.140548977849017
"Zfp846",0.596888888888889,375,0.605221339704957,-0.215462877243965,0.511535043941118
"Dtx3",0.409597257926307,389,-0.498547748903682,0.673723141316316,1
"Esam",0.534300184162063,362,0.160077215485965,-0.0427720770514384,0.769920167287433
"Ift57",0.364473684210526,380,-0.836113915039029,0.147755612725462,1
"Pfdn6",0.180769230769231,390,-2.18057224564182,-13.2679851878956,2.58676461157243e-07
"E530011L22Rik",0.47172236503856,389,-0.153474480661718,-1.41014293211731,0.0930798247878668
"Ifi35",0.570970695970696,364,0.392701169300743,0.00644058489035615,1
"Kcnj11",0.552274715660542,381,0.336049203132014,-1.45308700524754,0.088240981060368
"Scnm1",0.389460154241645,389,-0.637429920615292,0.278684657472581,1
"Casp8",0.59718875502008,332,0.501010722388697,0.702043258365563,1
"Efna1",0.477150537634409,372,-0.160854011027316,0.287027213664885,1
