"","AR","N","log2FC","llr_mean","pval_mean"
"Mdh1",0.701666666666667,10,1,-0.57139374050768,0.285064088379372
"Mdm4",0.48921568627451,17,4.44089209850063e-16,0.234161171631012,1
"Med13",0.369047619047619,18,-0.263034405833794,3.20712113323406,1
"Med13l",0.383333333333333,22,-0.425305834732671,0.0228101551914506,1
"Medag",0.240384615384615,13,-1.49749965947082,-5.80663061909271,0.000654832280979116
"Mef2a",0.639935064935065,22,0.630766190334281,-0.861559908378474,0.189291950894512
"Mef2c",0.366666666666667,10,-0.275634442613428,0.78536068143665,1
"Mef2d",0.551282051282051,13,-0.415037499278843,0.509268585678203,1
"Meis1",0.58974358974359,13,0.632268215499513,-0.906715811900369,0.178097122032132
"Meis2",0.462755102040816,21,-0.251538766995965,-0.158533211898614,0.573375973287634
"Metap1d",0.816666666666667,10,1.39854937649027,-1.80583361858093,0.0573755728326838
"Mfap5",0.526136363636364,10,0.724365557386572,-0.940043415120446,0.170324279243321
"Mff",0.507575757575758,11,0.395928676331139,-0.113900953389159,0.633158492970973
"Mfhas1",0.463095238095238,14,-0.186413124230882,0.202037317173573,1
"Mfn1",0.615151515151515,11,0.383328639551506,-0.490457463853442,0.321973029599778
"Mga",0.416666666666667,14,-0.430634354329862,-0.39689665679002,0.372955569821975
