"","AR","N","log2FC","llr","pval"
"Gtf3c2",0.517006802721088,14,0.0317088597273378,-21.5526361278155,5.18722849759568e-11
"Gucy1a2",0.479259259259259,15,-0.0801703486839838,-8.01421582205907,6.2398378060578e-05
"Guf1",0.533333333333333,15,0.0458036896131251,-20.8062071032871,1.11284383497628e-10
"Gulp1",0.521759259259259,36,0.141355849245542,3.17788501341187,1
"Gys1",0.342925170068027,35,-0.742503777707636,0.0173923158384355,1
"Hacd1",0.576923076923077,13,0.192645077942396,-3.08520223287278,0.0129904905872251
"Hace1",0.461538461538462,13,-0.289506617194985,-16.7961038128381,6.79644554414223e-09
"Hadha",0.551349206349206,60,0.200077835448913,-0.0535039403504527,0.743576678858242
"Hadhb",0.533333333333333,55,0.137503523749935,-0.181557753391303,0.546781033498942
"Hand2os1",0.581940212244244,89,0.594612670754875,-1.88925246634544,0.0519150281465619
"Hapstr1",0.526984126984127,42,0.0931094043914817,0.373328646010052,1
"Hba-a2",0.509353741496599,21,-0.15754127698648,-11.2640453435453,2.07092985256494e-06
"Hbb-bs",0.474053172298786,33,-0.169925001442312,-2.60070572284913,0.0225685555577541
"Hbb-bt",0.358333333333333,10,-0.447458976971221,-14.0867227004026,1.10915907433136e-07
"Hbp1",0.416666666666667,12,-0.415037499278843,-16.591865259206,8.38491623022329e-09
"Hcfc2",0.625,12,0.881355503501381,-19.7420063074018,3.30756252876789e-10
"Hdac4",0.43219696969697,76,-0.361336479445598,1.78481383741168,1
"Hdac7",0.571428571428571,14,-0.192645077942396,-25.9000399105473,6.14493112092152e-13
"Hdac9",0.682958747915845,116,1.08971412135485,0.0373320862020137,1
"Hdgfl3",0.511111111111111,15,-0.321928094887362,7.78532319362442,1
"Heatr5a",0.385683760683761,39,-0.711654505637018,1.41198551632578,1
"Heatr5b",0.597222222222222,12,0.351472370501378,-16.9856238142994,5.59325291690075e-09
"Hectd1",0.524731182795699,62,0.216491819896764,-2.48226034197559,0.0258724847701314
"Hectd2os",0.69386936592819,34,1.02748073642211,0.788020576564683,1
"Hecw2",0.456706942997266,93,-0.152770280403245,-0.39622024573606,0.373363193193249
"Heg1",0.537121868371868,148,0.0168738185643963,0.63210931970994,1
"Helz",0.509502923976608,38,-0.518467088934249,1.23818352955866,1
"Herc1",0.52218875502008,83,0.106258687390557,-0.776159928439299,0.212793293700144
"Herc2",0.513475177304965,47,0.122856747785534,-0.99095493246277,0.159189350991196
"Herc3",0.487179487179487,13,-0.0874628412503395,-6.16010048766424,0.000448082454092018
"Herc4",0.409599797365755,47,-0.222392421336448,-1.49643405678026,0.0836319217760841
"Herc6",0.411764705882353,17,-0.843274496312547,-21.990272812872,3.31655944919999e-11
"Herpud1",0.692307692307692,13,1.03242147769238,-7.22328989780694,0.000144191462481944
"Hibadh",0.422569444444444,48,-0.402098443571345,0.0377682593399271,1
"Hibch",0.834733893557423,17,1.4374053123073,-5.6885074881903,0.000743585171005715
"Hip1",0.559219858156028,47,0.266074860153845,12.8015527251137,1
"Hipk1",0.474166666666667,20,-0.160464672193246,-11.8597676805287,1.11445539980916e-06
"Hipk2",0.521505376344086,31,0.249359468936717,-0.736737044211168,0.224798359749753
"Hipk3",0.487258687258687,37,0.118181426348314,0.682859166653046,1
"Hivep1",0.45,16,0.0655883416275769,-23.4355957228837,7.58089225357174e-12
"Hivep2",0.517324958991626,117,0.163285804079277,-1.94489358356634,0.0485805796077729
"Hk2",0.454344193817878,57,-0.256636634635643,2.2639654855649,1
"Hltf",0.433333333333333,10,-0.245112497836531,-12.2157227819704,7.70015301317038e-07
"Hmbox1",0.481800766283525,29,0.071553261025034,-0.0863623587651361,0.677701531384678
"Hmcn1",0.496906853980064,92,-0.15704371014558,-0.279005035875826,0.455063127809672
