"","AR","N","log2FC","llr","pval"
"Fbxl17",0.488451399028322,143,-0.109720367236397,-3.32283755290621,0.00993968071782031
"Fbxl20",0.581636271529889,47,0.168122758808327,-0.699255032196803,0.236973193751654
"Fbxl3",0.445402298850575,29,-0.0242475462466771,3.08320680744922,1
"Fbxl5",0.503333333333333,30,-0.0497530351970998,-10.2427629496236,6.00838940660457e-06
"Fbxl7",0.530170894996476,86,0.114332675478995,-1.32866559981215,0.103073545945085
"Fbxo11",0.48510101010101,66,-0.1449483359111,-0.968585765323098,0.163975974255129
"Fbxo28",0.696666666666667,10,0.0931094043914817,-11.344308846324,1.90492930256299e-06
"Fbxo3",0.479012345679012,27,0.028569152196771,-7.64868331036877,9.18444581316824e-05
"Fbxo30",0.256410256410256,13,-0.772589503896928,-18.4740513000604,1.21315694127014e-09
"Fbxo32",0.494675925925926,36,-0.038474147814636,-2.19121387276752,0.0363112429974923
"Fbxo38",0.486111111111111,24,0.0280143761695966,-10.2447990838324,5.99561961427084e-06
"Fbxo42",0.346153846153846,13,-0.633872101202102,-18.629789498448,1.03405820155424e-09
"Fbxo9",0.386363636363636,11,-0.398549376490275,-11.7968912886542,1.18971306012891e-06
"Fbxw11",0.507088744588745,44,-0.0824621601919728,-1.94904007258717,0.0483413197226144
"Fbxw2",0.483333333333333,10,-0.090197808971578,-11.4896495407409,1.63755265245436e-06
"Fbxw4",0.543010752688172,31,-0.0443941193584536,-15.8241419106636,1.8477781557159e-08
"Fbxw7",0.480879120879121,65,-0.0671141958585372,0.186355730269554,1
"Fbxw8",0.638888888888889,21,0.584962500721156,-10.6504267334136,3.92556685336051e-06
"Fcgr2b",0.458333333333333,16,0.330148601692331,-3.79201822674522,0.00588874313105743
"Fcho2",0.540621706632943,89,0.303780748177103,-1.95501230708223,0.0479988943038797
"Fchsd2",0.46721885080094,67,-0.277853120545339,-1.67124804933772,0.0675121206577125
"Fcrl2",0.318181818181818,11,-0.719892080807265,-5.43772506481223,0.000974473424337481
"Fem1c",0.416666666666667,18,0.15200309344505,-24.2235947294465,3.39304256429923e-12
"Fer",0.603858024691358,54,0.171611378070199,-4.92369558877651,0.00170072776691749
"Fermt2",0.395833333333333,16,-0.534336427651188,-7.19316160362773,0.000148879722502448
"Fermt3",0.430434782608696,23,-0.0324214776923775,-11.3348452215861,1.92378619773186e-06
"Fez2",0.439393939393939,11,-0.321928094887362,-19.4966869166002,4.25246449149704e-10
"Fgd4",0.571794871794872,52,0.510961919277379,-1.1633746542982,0.127167190748724
"Fgd5",0.555555555555556,27,0.0931094043914815,-15.180509050333,3.58663900213322e-08
"Fgd6",0.420454545454545,22,-0.101879614019214,-5.9569423201389,0.000557170882504549
"Fgf1",0.523584054834055,44,0.162271428898877,-0.946815937908426,0.16879285020204
"Fgf14",0.25,11,-1.15754127698648,-12.1293149531601,8.42288459695103e-07
"Fgf2",0.416666666666667,14,0.111031312388744,-3.66488852200609,0.00678214662146118
"Fgfr1",0.462280701754386,38,-0.15200309344505,-1.50732132832364,0.0825156397624251
"Fgfr1op2",0.527777777777778,24,0,-8.5821982569043,3.42801417148266e-05
"Fggy",0.438888888888889,12,-0.415037499278844,-1.45620041779129,0.087900933206155
"Fgl2",0.222222222222222,11,-1.58496250072116,-12.3031324858513,7.03227359690542e-07
"Fhip1a",0.558191489361702,47,0.175442006409878,-0.0856475157886791,0.678963427522246
"Fhl2",0.538674793437447,89,0.230577633281636,-57.2231318752004,1.04047972723945e-26
"Fhod3",0.617477383691502,86,0.698042550531873,0.054018464175897,1
"Fign",0.542222222222222,15,0.3536369546147,-4.9693424970459,0.00161841121970037
"Filip1",0.528981279137529,80,-0.161918562310133,-4.13770791708379,0.00401854580630955
"Fip1l1",0.397785160575858,43,-0.28317205140487,-10.296001316895,5.68330339094638e-06
"Fkbp15",0.401234567901235,27,-0.34577483684173,-11.9166897491011,1.05044966251526e-06
"Fkbp3",0.446666666666667,10,0.559427408614019,-12.7708138874686,4.32940566012166e-07
"Fkbp5",0.480952380952381,21,-0.0534392589614607,-12.4610917663407,5.96915933534916e-07
"Fktn",0.727272727272727,11,0.959358015502654,-10.6179227594331,4.06098200475344e-06
"Fli1",0.523478699330972,88,0.208752744794028,-1.11630639330551,0.135125175974962
"Flnb",0.567829457364341,43,0.113210610447991,-1.46385178713905,0.0870712643303155
"Flnc",0.433333333333333,18,-0.314108590428063,-10.6864666950323,3.7807106459222e-06
"Flrt2",0.416428571428571,35,-0.36476429279762,-9.61053674408507,1.16421089241457e-05
"Flt1",0.476066934508493,77,0.0813883268406553,-4.74024302458349,0.00207668941132812
"Fmn1",0.228623188405797,46,-2.22239242133645,-0.00819326209209237,0.898141170314654
"Fmnl2",0.46150954830796,114,-0.213638585596218,0.488019217354946,1
"Fmo1",0.497058823529412,17,0.556393348524385,-5.59456853827583,0.000822776004688944
"Fmo2",0.516666666666667,19,0.192645077942396,-2.65453442269622,0.0212146921465738
"Fnbp1",0.53577670768682,89,0.184424571137427,-0.898716291297944,0.1800231932837
"Fndc3a",0.491204481792717,85,-0.0601209924375708,-3.74559825754655,0.00620013456755642
"Fndc3b",0.473082807420157,83,-0.0721497857558354,-3.6026357038333,0.00726897558358671
"Fnip1",0.574385865457294,84,0.365793980258995,-8.43449779354047,4.00504745505543e-05
"Fnip2",0.453916313949209,76,-0.474538511027506,-1.20847465820977,0.120028475901948
"Focad",0.505952380952381,14,-0.216811389073148,-3.60658279134472,0.00723707407701267
"Fosl2",0.571666666666667,20,0.514573172829758,-9.28504131735822,1.63770699692728e-05
