gene,pval,padj,celltype,condition,chromosome
Zfp968-ps,2.14408968226621e-50,2.3623713904772197e-49,Cardiomyocyte,F1_Aged,2
Zfr,4.27734769300501e-207,2.9588662907282098e-205,Cardiomyocyte,F1_Aged,15
Zhx1,3.83165559336867e-14,3.0462569942539995e-13,Cardiomyocyte,F1_Aged,15
Zhx2,4.4694415663805895e-33,4.25389402984593e-32,Cardiomyocyte,F1_Aged,15
Zkscan3,1.7193722079038197e-167,5.467766594803129e-166,Cardiomyocyte,F1_Aged,13
Zkscan5,4.93528553265497e-7,3.27554559091146e-6,Cardiomyocyte,F1_Aged,5
Zmiz1,3.9262676577573e-23,3.48943787861609e-22,Cardiomyocyte,F1_Aged,14
Zmynd8,2.2863225611186298e-201,1.40745177845009e-199,Cardiomyocyte,F1_Aged,2
Znrf1,1.36467106416274e-75,1.80254780325433e-74,Cardiomyocyte,F1_Aged,8
Zranb1,3.77588483333601e-18,3.17098713788293e-17,Cardiomyocyte,F1_Aged,7
Zscan22,0.0521918961977253,0.230096993092468,Cardiomyocyte,F1_Aged,7
Zswim6,9.83667395443188e-73,1.27421008174204e-71,Cardiomyocyte,F1_Aged,13
Zswim7,4.36159901834309e-7,2.90052818761964e-6,Cardiomyocyte,F1_Aged,11
Clcn5,9.71184318380404e-8,6.64286113795363e-7,Cardiomyocyte,F1_Aged,X
Gpkow,3.05080140191259e-5,1.8729073565263e-4,Cardiomyocyte,F1_Aged,X
Gripap1,0.00982504978740059,0.0487131466945286,Cardiomyocyte,F1_Aged,X
Otud5,0.00180909638060501,0.00970346659780944,Cardiomyocyte,F1_Aged,X
Wdr13,9.3419036044077e-4,0.00513804698242424,Cardiomyocyte,F1_Aged,X
Tbc1d25,0.00117696731590603,0.00642069161766621,Cardiomyocyte,F1_Aged,X
Lancl3,5.719427672863e-4,0.00321418422821702,Cardiomyocyte,F1_Aged,X
Xk,0.0334316107230261,0.153964384318123,Cardiomyocyte,F1_Aged,X
Rpgr,1.71163695710696e-5,1.0634337020544e-4,Cardiomyocyte,F1_Aged,X
Tspan7,3.8382637609302e-4,0.00219002974794577,Cardiomyocyte,F1_Aged,X
Bcor,5.23859684817058e-9,3.71968093663752e-8,Cardiomyocyte,F1_Aged,X
Med14,5.6843174585484e-4,0.00319981293178356,Cardiomyocyte,F1_Aged,X
Gm14634,0.0706726117062342,0.298059852010579,Cardiomyocyte,F1_Aged,X
Ddx3x,2.2188494858554e-4,0.00128570639465372,Cardiomyocyte,F1_Aged,X
Cask,8.15777196298005e-6,5.13495777407093e-5,Cardiomyocyte,F1_Aged,X
Maob,3.15829114041913e-7,2.11364098736726e-6,Cardiomyocyte,F1_Aged,X
Fundc1,9.12470217708896e-5,5.4135058893251e-4,Cardiomyocyte,F1_Aged,X
Kdm6a,4.681969129139919e-245,7.30604950151834e-243,Cardiomyocyte,F1_Aged,X
Slc9a7,3.62713186633834e-6,2.33123130489753e-5,Cardiomyocyte,F1_Aged,X
Jade3,7.6416861894435e-7,5.01228879092531e-6,Cardiomyocyte,F1_Aged,X
Rbm10,0.0105809185400579,0.0522812690749545,Cardiomyocyte,F1_Aged,X
Uba1,4.93187120323606e-8,3.40111570130668e-7,Cardiomyocyte,F1_Aged,X
Araf,1.29269310616135e-6,8.39687390352628e-6,Cardiomyocyte,F1_Aged,X
A230072C01Rik,4.61143631295982e-6,2.9469273961866998e-05,Cardiomyocyte,F1_Aged,X
Lamp2,8.24448013334792e-10,5.974131932479971e-9,Cardiomyocyte,F1_Aged,X
Thoc2,1.74824790728278e-8,1.22578301545115e-7,Cardiomyocyte,F1_Aged,X
Xiap,2.28305303537963e-5,1.4132182534499e-4,Cardiomyocyte,F1_Aged,X
Stag2,7.3266250908981e-4,0.00406630722580039,Cardiomyocyte,F1_Aged,X
Ocrl,1.498690536791e-4,8.7827192156052e-4,Cardiomyocyte,F1_Aged,X
Zdhhc9,0.00251046630594479,0.0133586272108561,Cardiomyocyte,F1_Aged,X
Aifm1,5.93574158205948e-5,3.5881825239296e-4,Cardiomyocyte,F1_Aged,X
Zfp280c,0.00267579109757015,0.0141597462655329,Cardiomyocyte,F1_Aged,X
Enox2,0.0531722647230286,0.233957964781326,Cardiomyocyte,F1_Aged,X
Firre,4.24905561260055e-6,2.71793738422781e-5,Cardiomyocyte,F1_Aged,X
Gpc4,2.9295720251068e-8,2.04126981188646e-7,Cardiomyocyte,F1_Aged,X
Hprt,2.08026177954588e-16,1.7064250049820101e-15,Cardiomyocyte,F1_Aged,X
Ints6l,1.4783379907072e-4,8.671020907033e-4,Cardiomyocyte,F1_Aged,X
Slc9a6,2.86169691350126e-8,1.99604847085171e-7,Cardiomyocyte,F1_Aged,X
Fhl1,2.2872268223335804e-9,1.63442939061324e-8,Cardiomyocyte,F1_Aged,X
Arhgef6,5.9511679133952104e-15,4.7880499638947e-14,Cardiomyocyte,F1_Aged,X
Rbmx,7.88437613833379e-20,6.74798008778313e-19,Cardiomyocyte,F1_Aged,X
Fgf13,0,0,Cardiomyocyte,F1_Aged,X
Atp11c,7.48273374292276e-18,6.25269531942861e-17,Cardiomyocyte,F1_Aged,X
Fmr1,8.64591140293875e-13,6.7068283830889e-12,Cardiomyocyte,F1_Aged,X
Aff2,3.50942438323359e-7,2.34310822004949e-6,Cardiomyocyte,F1_Aged,X
Mamld1,1.7828176247249e-4,0.00103842936301255,Cardiomyocyte,F1_Aged,X
Mtm1,1.1125621618627699e-11,8.464050006915139e-11,Cardiomyocyte,F1_Aged,X
Mtmr1,1.50857577424794e-7,1.02351298738157e-6,Cardiomyocyte,F1_Aged,X
Cd99l2,0.00303836685066062,0.0159776187836464,Cardiomyocyte,F1_Aged,X
Bcap31,0.00241983901205319,0.0128866029927594,Cardiomyocyte,F1_Aged,X
Idh3g,0.00269082005201304,0.0142162991018834,Cardiomyocyte,F1_Aged,X
Irak1,4.0507716942745e-4,0.00230735807033804,Cardiomyocyte,F1_Aged,X
Ikbkg,0.044437482193659,0.200521523550405,Cardiomyocyte,F1_Aged,X
F8,0.0252783569573785,0.118530940030755,Cardiomyocyte,F1_Aged,X
Cmc4,0.00417423366888505,0.0216788760976925,Cardiomyocyte,F1_Aged,X
Pls3,1.94354613463595e-11,1.47191812228072e-10,Cardiomyocyte,F1_Aged,X
Tbl1x,6.41278988313109e-23,5.69177514759386e-22,Cardiomyocyte,F1_Aged,X
Prrg1,1.42457055168394e-13,1.12589733825668e-12,Cardiomyocyte,F1_Aged,X
Tmem47,4.57785914911066e-8,3.16674586500336e-7,Cardiomyocyte,F1_Aged,X
Dmd,0,0,Cardiomyocyte,F1_Aged,X
Tab3,3.6030202854284e-4,0.00205930716484025,Cardiomyocyte,F1_Aged,X
Gk,1.6816584605045999e-12,1.2984957733010199e-11,Cardiomyocyte,F1_Aged,X
Pola1,6.75536882006377e-6,4.27627592288942e-5,Cardiomyocyte,F1_Aged,X
Gm14798,0.00567190280306195,0.0289858856119922,Cardiomyocyte,F1_Aged,X
Zfx,2.5133394788246e-11,1.89702001157627e-10,Cardiomyocyte,F1_Aged,X
Klhl15,0.00188588539717497,0.0100991947446481,Cardiomyocyte,F1_Aged,X
Apoo,1.13454630443902e-8,7.98825362307009e-8,Cardiomyocyte,F1_Aged,X
Arhgef9,1.73164242582649e-8,1.21541011268784e-7,Cardiomyocyte,F1_Aged,X
Las1l,1.4851041371062901e-10,1.09989500662067e-9,Cardiomyocyte,F1_Aged,X
Msn,1.7577050817283802e-9,1.25871943419397e-8,Cardiomyocyte,F1_Aged,X
Ophn1,3.9261525034813496e-12,3.0073611071187e-11,Cardiomyocyte,F1_Aged,X
Stard8,3.91141386187836e-8,2.71132097243841e-7,Cardiomyocyte,F1_Aged,X
Gm14902,4.15046008733946e-12,3.17555156055277e-11,Cardiomyocyte,F1_Aged,X
Dlg3,0.0010144726350074,0.00556136550727097,Cardiomyocyte,F1_Aged,X
Itgb1bp2,8.133104847504059e-23,7.19962183730241e-22,Cardiomyocyte,F1_Aged,X
Taf1,2.41934699977384e-6,1.55944460792339e-5,Cardiomyocyte,F1_Aged,X
Ogt,0.00467087376949553,0.0241460423677311,Cardiomyocyte,F1_Aged,X
Hdac8,9.442245285340619e-18,7.880281823959651e-17,Cardiomyocyte,F1_Aged,X
Phka1,1.2299303660686399e-54,1.40116006049585e-53,Cardiomyocyte,F1_Aged,X
Tsix,1.2855676823543e-4,7.5668062706996e-4,Cardiomyocyte,F1_Aged,X
Xist,1.30041186472162e-195,6.463528601690429e-194,Cardiomyocyte,F1_Aged,X
Rlim,7.63504438592268e-7,5.01228879092531e-6,Cardiomyocyte,F1_Aged,X
Abcb7,5.6797142036416904e-14,4.50483242392857e-13,Cardiomyocyte,F1_Aged,X
Atrx,3.898065936217e-11,2.92246060692917e-10,Cardiomyocyte,F1_Aged,X
Magt1,1.67315918437348e-7,1.12946661238894e-6,Cardiomyocyte,F1_Aged,X
Cox7b,0,0,Cardiomyocyte,F1_Aged,X
Atp7a,1.24566388935354e-7,8.47708387176699e-7,Cardiomyocyte,F1_Aged,X
Brwd3,8.59143161554691e-6,5.4028590571996e-5,Cardiomyocyte,F1_Aged,X
2810403D21Rik,5.33460706305551e-5,3.2364569071521e-4,Cardiomyocyte,F1_Aged,X
Chm,8.22134636856427e-5,4.8948743685063e-4,Cardiomyocyte,F1_Aged,X
Diaph2,5.7118483932789e-4,0.00321261548356258,Cardiomyocyte,F1_Aged,X
Trmt2b,3.589391740169e-5,2.1915212535517e-4,Cardiomyocyte,F1_Aged,X
Zmat1,0.00125888373348658,0.00684530782147081,Cardiomyocyte,F1_Aged,X
Gprasp1,4.7448847687539505e-14,3.76783157376793e-13,Cardiomyocyte,F1_Aged,X
Morf4l2,6.3628136893927104e-9,4.50839280420539e-8,Cardiomyocyte,F1_Aged,X
BC065397,3.4774577566747097e-12,2.6697644790946598e-11,Cardiomyocyte,F1_Aged,X
Pwwp3b,2.5669502239042e-4,0.00147720720432225,Cardiomyocyte,F1_Aged,X
Rnf128,1.53680586892245e-22,1.3568378132196901e-21,Cardiomyocyte,F1_Aged,X
Tbc1d8b,0.00518478097384368,0.0267203381985339,Cardiomyocyte,F1_Aged,X
Tsc22d3,8.97181332498465e-9,6.33026996957382e-8,Cardiomyocyte,F1_Aged,X
Mid2,3.56056141984972e-12,2.7304419573933197e-11,Cardiomyocyte,F1_Aged,X
Atg4a,0.00163351481680522,0.00881808883408125,Cardiomyocyte,F1_Aged,X
Col4a5,7.81454198869188e-13,6.0689324935326996e-12,Cardiomyocyte,F1_Aged,X
Acsl4,3.15943652806164e-7,2.11364098736726e-6,Cardiomyocyte,F1_Aged,X
Tmem164,1.76803291910771e-6,1.1429191606178e-5,Cardiomyocyte,F1_Aged,X
Ammecr1,8.90033486720078e-8,6.10646696921444e-7,Cardiomyocyte,F1_Aged,X
Pak3,0.032241685163978,0.148790720392223,Cardiomyocyte,F1_Aged,X
Alg13,0.024958906271300398,0.117196823709185,Cardiomyocyte,F1_Aged,X
Amot,0.0276360523840093,0.128677132897491,Cardiomyocyte,F1_Aged,X
Tmem29,0.00971503693960695,0.0482159007875463,Cardiomyocyte,F1_Aged,X
Pfkfb1,3.499298145268e-4,0.00200172980006384,Cardiomyocyte,F1_Aged,X
Fam120c,3.7752764134600797e-13,2.9559048698152997e-12,Cardiomyocyte,F1_Aged,X
Phf8,2.40120026912152e-7,1.61605354120415e-6,Cardiomyocyte,F1_Aged,X
Smc1a,1.42804002542207e-7,9.69853094188472e-7,Cardiomyocyte,F1_Aged,X
Iqsec2,2.90790651961054e-5,1.7884557971206e-4,Cardiomyocyte,F1_Aged,X
Kantr,0.0157011667332873,0.0761234311996804,Cardiomyocyte,F1_Aged,X
Shroom2,0.00880373615054245,0.0439859043709157,Cardiomyocyte,F1_Aged,X
Nbdy,0.00461636889934054,0.0239011074958141,Cardiomyocyte,F1_Aged,X
Acot9,6.58526284366388e-7,4.33367017833933e-6,Cardiomyocyte,F1_Aged,X
Sms,3.64132113820822e-6,2.3381114676916e-5,Cardiomyocyte,F1_Aged,X
Mbtps2,0.0255350126828453,0.119650792668919,Cardiomyocyte,F1_Aged,X
Smpx,3.8362387967633896e-49,4.17876011790298e-48,Cardiomyocyte,F1_Aged,X
Rps6ka3,7.10161098526555e-23,6.29482294730936e-22,Cardiomyocyte,F1_Aged,X
Eif1ax,0.0174420045393299,0.0840774787779479,Cardiomyocyte,F1_Aged,X
Bclaf3,0.00465381614717819,0.024076411987329,Cardiomyocyte,F1_Aged,X
Sh3kbp1,0.0826563786703829,0.33880531513639,Cardiomyocyte,F1_Aged,X
Pdha1,2.27254862648204e-8,1.58841680038484e-7,Cardiomyocyte,F1_Aged,X
Phka2,1.3070143865428e-5,8.15820142669969e-5,Cardiomyocyte,F1_Aged,X
Cdkl5,1.83077715328353e-8,1.2823084236464e-7,Cardiomyocyte,F1_Aged,X
Rai2,1.52945387890554e-7,1.03558380700869e-6,Cardiomyocyte,F1_Aged,X
Nhs,1.6354160265937e-4,9.5506018611351e-4,Cardiomyocyte,F1_Aged,X
Rbbp7,3.53871499063741e-5,2.1625480498339e-4,Cardiomyocyte,F1_Aged,X
Syap1,5.27280317505808e-6,3.363166283711e-5,Cardiomyocyte,F1_Aged,X
Ctps2,8.49803567468988e-7,5.56853704855167e-6,Cardiomyocyte,F1_Aged,X
Ap1s2,2.31445189274206e-5,1.4300158563811e-4,Cardiomyocyte,F1_Aged,X
Zrsr2,0.00930999645664364,0.0463084330793765,Cardiomyocyte,F1_Aged,X
Piga,5.39275967155835e-9,3.8250969763379e-8,Cardiomyocyte,F1_Aged,X
Asb11,2.0076389577228996e-96,3.0616494105274296e-95,Cardiomyocyte,F1_Aged,X
Mospd2,0.0653826916344052,0.279794554124272,Cardiomyocyte,F1_Aged,X
Ofd1,0.0496181107819752,0.220780851025898,Cardiomyocyte,F1_Aged,X
Msl3,0.0115125265382,0.0566342031314678,Cardiomyocyte,F1_Aged,X
Hccs,9.868908851055299e-12,7.516501519929749e-11,Cardiomyocyte,F1_Aged,X
Mid1,1.27123821881429e-127,2.5692796530854998e-126,Cardiomyocyte,F1_Aged,X
Gm47283,4.8437250077861e-4,0.00275202326860667,Cardiomyocyte,F1_Aged,Y
